id,kind,user_id,status,payload,result,error,attempts,available_at,locked_at,locked_by,created_at,updated_at
427,assessment_week1_habit_seed,2,done,"{""run_id"": 32, ""user_id"": 2, ""week_no"": 1, ""max_requeues"": 30, ""require_seed"": true, ""requeue_count"": 5, ""assess_session_id"": 32, ""last_requeue_reason"": ""pending_pillar_okr_sync=1""}","{""ok"": true, ""week_no"": 1, ""seeded_count"": 4}",,1,2026-03-03 11:55:16.41635,,,2026-03-03 11:55:04.921992,2026-03-03 11:55:57.210426
428,pillar_okr_sync,1,done,"{""run_id"": 33, ""user_id"": 1, ""pillar_key"": ""nutrition"", ""pillar_score"": 84.0, ""quarter_label"": ""This Quarter"", ""concept_scores"": {""fruit_veg"": 100.0, ""hydration"": 37.5, ""processed_food"": 100.0, ""protein_intake"": 100.0}, ""pillar_result_id"": 112, ""assess_session_id"": 33, ""write_progress_entries"": true}","{""ok"": true, ""pillar_key"": ""nutrition"", ""objective_id"": 97, ""pillar_result_id"": 112}",,1,,,,2026-03-03 18:23:12.363284,2026-03-03 18:23:17.977878
429,pillar_okr_sync,1,done,"{""run_id"": 33, ""user_id"": 1, ""pillar_key"": ""training"", ""pillar_score"": 67.0, ""quarter_label"": ""This Quarter"", ""concept_scores"": {""cardio_frequency"": 100.0, ""strength_training"": 50.0, ""flexibility_mobility"": 50.0}, ""pillar_result_id"": 113, ""assess_session_id"": 33, ""write_progress_entries"": true}","{""ok"": true, ""pillar_key"": ""training"", ""objective_id"": 98, ""pillar_result_id"": 113}",,1,,,,2026-03-03 18:23:59.772124,2026-03-03 18:24:04.154947
430,pillar_okr_sync,1,done,"{""run_id"": 33, ""user_id"": 1, ""pillar_key"": ""resilience"", ""pillar_score"": 63.0, ""quarter_label"": ""This Quarter"", ""concept_scores"": {""stress_recovery"": 57.14285714285714, ""support_openness"": 28.57142857142857, ""positive_connection"": 57.14285714285714, ""emotional_regulation"": 85.71428571428571, ""optimism_perspective"": 85.71428571428571}, ""pillar_result_id"": 114, ""assess_session_id"": 33, ""write_progress_entries"": true}","{""ok"": true, ""pillar_key"": ""resilience"", ""objective_id"": 99, ""pillar_result_id"": 114}",,1,,,,2026-03-03 18:24:42.015517,2026-03-03 18:24:47.690491
431,pillar_okr_sync,1,done,"{""run_id"": 33, ""user_id"": 1, ""pillar_key"": ""recovery"", ""pillar_score"": 71.0, ""quarter_label"": ""This Quarter"", ""concept_scores"": {""sleep_quality"": 71.42857142857143, ""sleep_duration"": 71.42857142857143, ""bedtime_consistency"": 71.42857142857143}, ""pillar_result_id"": 115, ""assess_session_id"": 33, ""write_progress_entries"": true}","{""ok"": true, ""pillar_key"": ""recovery"", ""objective_id"": 100, ""pillar_result_id"": 115}",,1,,,,2026-03-03 18:24:55.454176,2026-03-03 18:25:01.46097
432,assessment_week1_habit_seed,1,done,"{""run_id"": 33, ""user_id"": 1, ""week_no"": 1, ""require_seed"": true, ""assess_session_id"": 33}","{""ok"": true, ""reason"": ""pending_pillar_okr_sync=1"", ""week_no"": 1, ""requeued"": true, ""seeded_count"": 0, ""requeue_count"": 1, ""duplicate_found"": false, ""requeue_not_before"": ""2026-03-03T18:25:01.593115"", ""requeue_delay_seconds"": 5}",,1,,,,2026-03-03 18:24:55.495156,2026-03-03 18:24:56.632424
433,assessment_week1_habit_seed,1,done,"{""run_id"": 33, ""user_id"": 1, ""week_no"": 1, ""max_requeues"": 30, ""require_seed"": true, ""requeue_count"": 1, ""assess_session_id"": 33, ""last_requeue_reason"": ""pending_pillar_okr_sync=1""}","{""ok"": true, ""week_no"": 1, ""seeded_count"": 1}",,1,2026-03-03 18:25:01.593115,,,2026-03-03 18:24:56.60811,2026-03-03 18:25:05.131337
434,assessment_narratives_seed,1,done,"{""run_id"": 33, ""trigger"": ""psych_complete_main_path"", ""user_id"": 1}","{""ok"": true, ""core"": {""ok"": true, ""mode"": ""core"", ""run_id"": 33, ""user_id"": 1, ""duration_ms"": 33597, ""narratives_cached"": false, ""narratives_source"": ""llm""}, ""mode"": ""combined"", ""habit"": {""ok"": true, ""mode"": ""habit"", ""run_id"": 33, ""user_id"": 1, ""duration_ms"": 15076, ""narratives_cached"": true, ""narratives_source"": ""cached""}, ""run_id"": 33, ""user_id"": 1, ""duration_ms"": 48673}",,1,,,,2026-03-03 18:25:52.03607,2026-03-03 18:26:41.773074
435,pillar_okr_sync,2,done,"{""run_id"": 34, ""user_id"": 2, ""pillar_key"": ""nutrition"", ""pillar_score"": 45.0, ""quarter_label"": ""This Quarter"", ""concept_scores"": {""fruit_veg"": 40.0, ""hydration"": 50.0, ""processed_food"": 50.0, ""protein_intake"": 40.0}, ""pillar_result_id"": 116, ""assess_session_id"": 34, ""write_progress_entries"": true}","{""ok"": true, ""pillar_key"": ""nutrition"", ""objective_id"": 101, ""pillar_result_id"": 116}",,1,,,,2026-03-03 18:49:16.931962,2026-03-03 18:49:25.294226
436,pillar_okr_sync,2,done,"{""run_id"": 34, ""user_id"": 2, ""pillar_key"": ""training"", ""pillar_score"": 56.0, ""quarter_label"": ""This Quarter"", ""concept_scores"": {""cardio_frequency"": 66.66666666666666, ""strength_training"": 50.0, ""flexibility_mobility"": 50.0}, ""pillar_result_id"": 117, ""assess_session_id"": 34, ""write_progress_entries"": true}","{""ok"": true, ""pillar_key"": ""training"", ""objective_id"": 102, ""pillar_result_id"": 117}",,1,,,,2026-03-03 18:49:21.145171,2026-03-03 18:49:27.075292
437,pillar_okr_sync,2,done,"{""run_id"": 34, ""user_id"": 2, ""pillar_key"": ""resilience"", ""pillar_score"": 29.0, ""quarter_label"": ""This Quarter"", ""concept_scores"": {""stress_recovery"": 28.57142857142857, ""support_openness"": 28.57142857142857, ""positive_connection"": 28.57142857142857, ""emotional_regulation"": 28.57142857142857, ""optimism_perspective"": 28.57142857142857}, ""pillar_result_id"": 118, ""assess_session_id"": 34, ""write_progress_entries"": true}","{""ok"": true, ""pillar_key"": ""resilience"", ""objective_id"": 103, ""pillar_result_id"": 118}",,1,,,,2026-03-03 18:49:34.656404,2026-03-03 18:49:41.676962
438,pillar_okr_sync,2,done,"{""run_id"": 34, ""user_id"": 2, ""pillar_key"": ""recovery"", ""pillar_score"": 33.0, ""quarter_label"": ""This Quarter"", ""concept_scores"": {""sleep_quality"": 28.57142857142857, ""sleep_duration"": 28.57142857142857, ""bedtime_consistency"": 42.857142857142854}, ""pillar_result_id"": 119, ""assess_session_id"": 34, ""write_progress_entries"": true}","{""ok"": true, ""pillar_key"": ""recovery"", ""objective_id"": 104, ""pillar_result_id"": 119}",,1,,,,2026-03-03 18:49:45.23456,2026-03-03 18:49:49.382682
439,assessment_week1_habit_seed,2,done,"{""run_id"": 34, ""user_id"": 2, ""week_no"": 1, ""require_seed"": true, ""assess_session_id"": 34}","{""ok"": true, ""reason"": ""pending_pillar_okr_sync=1"", ""week_no"": 1, ""requeued"": true, ""seeded_count"": 0, ""requeue_count"": 1, ""duplicate_found"": false, ""requeue_not_before"": ""2026-03-03T18:49:50.745346"", ""requeue_delay_seconds"": 5}",,1,,,,2026-03-03 18:49:45.261877,2026-03-03 18:49:45.776301
440,assessment_week1_habit_seed,2,done,"{""run_id"": 34, ""user_id"": 2, ""week_no"": 1, ""max_requeues"": 30, ""require_seed"": true, ""requeue_count"": 1, ""assess_session_id"": 34, ""last_requeue_reason"": ""pending_pillar_okr_sync=1""}","{""ok"": true, ""week_no"": 1, ""seeded_count"": 4}",,1,2026-03-03 18:49:50.745346,,,2026-03-03 18:49:45.757341,2026-03-03 18:49:56.279466
441,assessment_narratives_seed,2,done,"{""run_id"": 34, ""trigger"": ""psych_complete_main_path"", ""user_id"": 2}","{""ok"": true, ""core"": {""ok"": true, ""mode"": ""core"", ""run_id"": 34, ""user_id"": 2, ""duration_ms"": 75313, ""narratives_cached"": false, ""narratives_source"": ""llm""}, ""mode"": ""combined"", ""habit"": {""ok"": true, ""mode"": ""habit"", ""run_id"": 34, ""user_id"": 2, ""duration_ms"": 11664, ""narratives_cached"": true, ""narratives_source"": ""cached""}, ""run_id"": 34, ""user_id"": 2, ""duration_ms"": 86977}",,1,,,,2026-03-03 18:50:10.712646,2026-03-03 18:51:38.368012
442,day_prompt,2,done,"{""day"": ""wednesday"", ""user_id"": 2}","{""ok"": true}",,1,,,,2026-03-03 18:56:12.902517,2026-03-03 18:56:22.702203
443,day_prompt,2,done,"{""day"": ""thursday"", ""user_id"": 2}","{""ok"": true}",,1,,,,2026-03-03 18:58:12.882478,2026-03-03 18:58:35.024703
444,day_prompt,2,done,"{""day"": ""friday"", ""user_id"": 2}","{""ok"": true}",,1,,,,2026-03-03 19:00:12.902924,2026-03-03 19:00:31.784262
445,day_prompt,2,done,"{""day"": ""saturday"", ""user_id"": 2}","{""ok"": true}",,1,,,,2026-03-03 19:02:12.899649,2026-03-03 19:02:14.056934
446,day_prompt,2,done,"{""day"": ""sunday"", ""user_id"": 2}","{""ok"": true}",,1,,,,2026-03-03 19:04:12.901915,2026-03-03 19:04:28.930088
447,day_prompt,2,done,"{""day"": ""monday"", ""user_id"": 2}","{""ok"": true}",,1,,,,2026-03-03 19:06:12.894556,2026-03-03 19:06:32.251157
448,day_prompt,2,done,"{""day"": ""tuesday"", ""user_id"": 2}","{""ok"": true}",,1,,,,2026-03-03 19:08:12.913773,2026-03-03 19:08:20.30608
449,day_prompt,1,done,"{""day"": ""wednesday"", ""user_id"": 1}","{""ok"": true}",,1,,,,2026-03-03 19:48:39.438054,2026-03-03 19:48:46.592057
450,day_prompt,1,done,"{""day"": ""wednesday"", ""user_id"": 1}","{""ok"": true}",,1,,,,2026-03-03 19:51:01.646781,2026-03-03 19:51:09.856495
451,day_prompt,1,done,"{""day"": ""thursday"", ""user_id"": 1}","{""ok"": true}",,1,,,,2026-03-03 19:53:01.643942,2026-03-03 19:53:23.71214
452,day_prompt,1,done,"{""day"": ""friday"", ""user_id"": 1}","{""ok"": true}",,1,,,,2026-03-03 19:55:01.640403,2026-03-03 19:55:20.987754
453,pillar_okr_sync,1,done,"{""run_id"": 36, ""user_id"": 1, ""pillar_key"": ""nutrition"", ""pillar_score"": 79.0, ""quarter_label"": ""This Quarter"", ""concept_scores"": {""fruit_veg"": 100.0, ""hydration"": 37.5, ""processed_food"": 100.0, ""protein_intake"": 80.0}, ""pillar_result_id"": 120, ""assess_session_id"": 36, ""write_progress_entries"": true}","{""ok"": true, ""pillar_key"": ""nutrition"", ""objective_id"": 105, ""pillar_result_id"": 120}",,1,,,,2026-03-03 19:56:03.734324,2026-03-03 19:56:10.218562
454,pillar_okr_sync,1,done,"{""run_id"": 36, ""user_id"": 1, ""pillar_key"": ""training"", ""pillar_score"": 83.0, ""quarter_label"": ""This Quarter"", ""concept_scores"": {""cardio_frequency"": 100.0, ""strength_training"": 50.0, ""flexibility_mobility"": 100.0}, ""pillar_result_id"": 121, ""assess_session_id"": 36, ""write_progress_entries"": true}","{""ok"": true, ""pillar_key"": ""training"", ""objective_id"": 106, ""pillar_result_id"": 121}",,1,,,,2026-03-03 19:56:29.539473,2026-03-03 19:56:31.989272
455,pillar_okr_sync,1,done,"{""run_id"": 36, ""user_id"": 1, ""pillar_key"": ""resilience"", ""pillar_score"": 63.0, ""quarter_label"": ""This Quarter"", ""concept_scores"": {""stress_recovery"": 57.14285714285714, ""support_openness"": 28.57142857142857, ""positive_connection"": 57.14285714285714, ""emotional_regulation"": 85.71428571428571, ""optimism_perspective"": 85.71428571428571}, ""pillar_result_id"": 122, ""assess_session_id"": 36, ""write_progress_entries"": true}","{""ok"": true, ""pillar_key"": ""resilience"", ""objective_id"": 107, ""pillar_result_id"": 122}",,1,,,,2026-03-03 19:57:03.575896,2026-03-03 19:57:12.125718
456,pillar_okr_sync,1,done,"{""run_id"": 36, ""user_id"": 1, ""pillar_key"": ""recovery"", ""pillar_score"": 86.0, ""quarter_label"": ""This Quarter"", ""concept_scores"": {""sleep_quality"": 85.71428571428571, ""sleep_duration"": 85.71428571428571, ""bedtime_consistency"": 85.71428571428571}, ""pillar_result_id"": 123, ""assess_session_id"": 36, ""write_progress_entries"": true}","{""ok"": true, ""pillar_key"": ""recovery"", ""objective_id"": 108, ""pillar_result_id"": 123}",,1,,,,2026-03-03 19:57:20.551597,2026-03-03 19:57:25.473047
457,assessment_narratives_seed,1,done,"{""run_id"": 36, ""trigger"": ""psych_complete_main_path"", ""user_id"": 1}","{""ok"": true, ""core"": {""ok"": true, ""mode"": ""core"", ""run_id"": 36, ""user_id"": 1, ""duration_ms"": 39422, ""narratives_cached"": false, ""narratives_source"": ""llm""}, ""mode"": ""combined"", ""habit"": {""ok"": true, ""mode"": ""habit"", ""run_id"": 36, ""user_id"": 1, ""duration_ms"": 12209, ""narratives_cached"": true, ""narratives_source"": ""cached""}, ""run_id"": 36, ""user_id"": 1, ""duration_ms"": 51631}",,1,,,,2026-03-03 19:58:02.91999,2026-03-03 19:58:55.397851
458,pillar_okr_sync,2,done,"{""run_id"": 37, ""user_id"": 2, ""pillar_key"": ""nutrition"", ""pillar_score"": 65.0, ""quarter_label"": ""This Quarter"", ""concept_scores"": {""fruit_veg"": 80.0, ""hydration"": 75.0, ""processed_food"": 25.0, ""protein_intake"": 80.0}, ""pillar_result_id"": 124, ""assess_session_id"": 37, ""write_progress_entries"": true}","{""ok"": true, ""pillar_key"": ""nutrition"", ""objective_id"": 109, ""pillar_result_id"": 124}",,1,,,,2026-03-03 19:58:59.895544,2026-03-03 19:59:06.252227
459,day_prompt,1,done,"{""day"": ""sunday"", ""user_id"": 1}","{""ok"": true}",,1,,,,2026-03-03 19:59:01.659066,2026-03-03 19:59:10.543602
460,pillar_okr_sync,2,done,"{""run_id"": 37, ""user_id"": 2, ""pillar_key"": ""training"", ""pillar_score"": 81.0, ""quarter_label"": ""This Quarter"", ""concept_scores"": {""cardio_frequency"": 66.66666666666666, ""strength_training"": 100.0, ""flexibility_mobility"": 75.0}, ""pillar_result_id"": 125, ""assess_session_id"": 37, ""write_progress_entries"": true}","{""ok"": true, ""pillar_key"": ""training"", ""objective_id"": 110, ""pillar_result_id"": 125}",,1,,,,2026-03-03 19:59:44.904285,2026-03-03 19:59:49.57584
461,pillar_okr_sync,2,done,"{""run_id"": 37, ""user_id"": 2, ""pillar_key"": ""resilience"", ""pillar_score"": 49.0, ""quarter_label"": ""This Quarter"", ""concept_scores"": {""stress_recovery"": 42.857142857142854, ""support_openness"": 42.857142857142854, ""positive_connection"": 57.14285714285714, ""emotional_regulation"": 42.857142857142854, ""optimism_perspective"": 57.14285714285714}, ""pillar_result_id"": 126, ""assess_session_id"": 37, ""write_progress_entries"": true}","{""ok"": true, ""pillar_key"": ""resilience"", ""objective_id"": 111, ""pillar_result_id"": 126}",,1,,,,2026-03-03 20:00:28.680935,2026-03-03 20:00:36.908724
462,pillar_okr_sync,2,done,"{""run_id"": 37, ""user_id"": 2, ""pillar_key"": ""recovery"", ""pillar_score"": 52.0, ""quarter_label"": ""This Quarter"", ""concept_scores"": {""sleep_quality"": 71.42857142857143, ""sleep_duration"": 42.857142857142854, ""bedtime_consistency"": 42.857142857142854}, ""pillar_result_id"": 127, ""assess_session_id"": 37, ""write_progress_entries"": true}","{""ok"": true, ""pillar_key"": ""recovery"", ""objective_id"": 112, ""pillar_result_id"": 127}",,1,,,,2026-03-03 20:00:58.106653,2026-03-03 20:01:02.998405
463,day_prompt,1,done,"{""day"": ""wednesday"", ""user_id"": 1}","{""ok"": true}",,1,,,,2026-03-03 20:03:20.920657,2026-03-03 20:03:30.279736
464,assessment_narratives_seed,2,done,"{""run_id"": 37, ""trigger"": ""psych_complete_main_path"", ""user_id"": 2}","{""ok"": true, ""core"": {""ok"": true, ""mode"": ""core"", ""run_id"": 37, ""user_id"": 2, ""duration_ms"": 49893, ""narratives_cached"": false, ""narratives_source"": ""llm""}, ""mode"": ""combined"", ""habit"": {""ok"": true, ""mode"": ""habit"", ""run_id"": 37, ""user_id"": 2, ""duration_ms"": 11601, ""narratives_cached"": true, ""narratives_source"": ""cached""}, ""run_id"": 37, ""user_id"": 2, ""duration_ms"": 61494}",,1,,,,2026-03-03 20:04:15.639543,2026-03-03 20:05:18.164475
465,day_prompt,1,done,"{""day"": ""thursday"", ""user_id"": 1}","{""ok"": true}",,1,,,,2026-03-03 20:05:20.919555,2026-03-03 20:05:41.305125
466,day_prompt,1,done,"{""day"": ""friday"", ""user_id"": 1}","{""ok"": true}",,1,,,,2026-03-03 20:07:20.909574,2026-03-03 20:07:38.06725
467,day_prompt,1,done,"{""day"": ""saturday"", ""user_id"": 1}","{""ok"": true}",,1,,,,2026-03-03 20:09:20.919752,2026-03-03 20:09:21.778316
468,day_prompt,1,done,"{""day"": ""sunday"", ""user_id"": 1}","{""ok"": true}",,2,,,,2026-03-03 20:11:20.906627,2026-03-03 20:41:21.797487
469,day_prompt,1,done,"{""day"": ""monday"", ""user_id"": 1}","{""ok"": true}",,2,,,,2026-03-03 20:13:20.902215,2026-03-03 20:43:21.143277
470,day_prompt,1,done,"{""day"": ""tuesday"", ""user_id"": 1}","{""ok"": true}",,2,,,,2026-03-03 20:15:20.917297,2026-03-03 20:45:21.591847
471,day_prompt,1,done,"{""day"": ""wednesday"", ""user_id"": 1}","{""ok"": true}",,1,,,,2026-03-03 20:17:21.925305,2026-03-03 20:24:19.031887
472,day_prompt,1,done,"{""day"": ""thursday"", ""user_id"": 1}","{""ok"": true}",,2,,,,2026-03-03 20:19:22.090573,2026-03-03 20:49:22.85043
473,day_prompt,1,done,"{""day"": ""friday"", ""user_id"": 1}","{""ok"": true}",,2,,,,2026-03-03 20:21:20.91868,2026-03-03 20:51:23.487565
474,day_prompt,1,done,"{""day"": ""wednesday"", ""user_id"": 1}","{""ok"": true}",,1,,,,2026-03-03 20:25:20.067115,2026-03-03 20:25:31.156625
475,day_prompt,1,done,"{""day"": ""thursday"", ""user_id"": 1}","{""ok"": true}",,1,,,,2026-03-03 20:27:20.071663,2026-03-03 20:27:42.542232
476,pillar_okr_sync,1,done,"{""run_id"": 38, ""user_id"": 1, ""pillar_key"": ""nutrition"", ""pillar_score"": 58.0, ""quarter_label"": ""This Quarter"", ""concept_scores"": {""fruit_veg"": 60.0, ""hydration"": 62.5, ""processed_food"": 50.0, ""protein_intake"": 60.0}, ""pillar_result_id"": 128, ""assess_session_id"": 38, ""write_progress_entries"": true}","{""ok"": true, ""pillar_key"": ""nutrition"", ""objective_id"": 113, ""pillar_result_id"": 128}",,1,,,,2026-03-03 20:28:10.125361,2026-03-03 20:28:16.040889
477,pillar_okr_sync,1,done,"{""run_id"": 38, ""user_id"": 1, ""pillar_key"": ""training"", ""pillar_score"": 75.0, ""quarter_label"": ""This Quarter"", ""concept_scores"": {""cardio_frequency"": 100.0, ""strength_training"": 50.0, ""flexibility_mobility"": 75.0}, ""pillar_result_id"": 129, ""assess_session_id"": 38, ""write_progress_entries"": true}","{""ok"": true, ""pillar_key"": ""training"", ""objective_id"": 114, ""pillar_result_id"": 129}",,1,,,,2026-03-03 20:28:11.961259,2026-03-03 20:28:16.156103
478,pillar_okr_sync,1,done,"{""run_id"": 38, ""user_id"": 1, ""pillar_key"": ""resilience"", ""pillar_score"": 57.0, ""quarter_label"": ""This Quarter"", ""concept_scores"": {""stress_recovery"": 57.14285714285714, ""support_openness"": 57.14285714285714, ""positive_connection"": 57.14285714285714, ""emotional_regulation"": 57.14285714285714, ""optimism_perspective"": 57.14285714285714}, ""pillar_result_id"": 130, ""assess_session_id"": 38, ""write_progress_entries"": true}","{""ok"": true, ""pillar_key"": ""resilience"", ""objective_id"": 116, ""pillar_result_id"": 130}",,1,,,,2026-03-03 20:28:14.526512,2026-03-03 20:28:20.860537
479,pillar_okr_sync,1,done,"{""run_id"": 38, ""user_id"": 1, ""pillar_key"": ""recovery"", ""pillar_score"": 57.0, ""quarter_label"": ""This Quarter"", ""concept_scores"": {""sleep_quality"": 57.14285714285714, ""sleep_duration"": 57.14285714285714, ""bedtime_consistency"": 57.14285714285714}, ""pillar_result_id"": 131, ""assess_session_id"": 38, ""write_progress_entries"": true}","{""ok"": true, ""pillar_key"": ""recovery"", ""objective_id"": 115, ""pillar_result_id"": 131}",,1,,,,2026-03-03 20:28:16.079192,2026-03-03 20:28:20.444401
480,day_prompt,2,done,"{""day"": ""wednesday"", ""user_id"": 2}","{""ok"": true}",,1,,,,2026-03-03 20:53:04.212601,2026-03-03 20:53:17.46801
481,day_prompt,2,done,"{""day"": ""wednesday"", ""user_id"": 2}","{""ok"": true}",,1,,,,2026-03-03 20:53:35.193835,2026-03-03 20:53:42.429247
482,day_prompt,2,done,"{""day"": ""thursday"", ""user_id"": 2}","{""ok"": true}",,1,,,,2026-03-03 20:55:03.81557,2026-03-03 20:55:24.541422
483,pillar_okr_sync,1,done,"{""run_id"": 39, ""user_id"": 1, ""pillar_key"": ""nutrition"", ""pillar_score"": 58.0, ""quarter_label"": ""This Quarter"", ""concept_scores"": {""fruit_veg"": 60.0, ""hydration"": 62.5, ""processed_food"": 50.0, ""protein_intake"": 60.0}, ""pillar_result_id"": 132, ""assess_session_id"": 39, ""write_progress_entries"": true}","{""ok"": true, ""pillar_key"": ""nutrition"", ""objective_id"": 117, ""pillar_result_id"": 132}",,1,,,,2026-03-03 21:07:08.059263,2026-03-03 21:07:15.346367
484,pillar_okr_sync,1,done,"{""run_id"": 39, ""user_id"": 1, ""pillar_key"": ""training"", ""pillar_score"": 75.0, ""quarter_label"": ""This Quarter"", ""concept_scores"": {""cardio_frequency"": 100.0, ""strength_training"": 50.0, ""flexibility_mobility"": 75.0}, ""pillar_result_id"": 133, ""assess_session_id"": 39, ""write_progress_entries"": true}","{""ok"": true, ""pillar_key"": ""training"", ""objective_id"": 118, ""pillar_result_id"": 133}",,1,,,,2026-03-03 21:07:10.003523,2026-03-03 21:07:16.035112
485,pillar_okr_sync,1,done,"{""run_id"": 39, ""user_id"": 1, ""pillar_key"": ""resilience"", ""pillar_score"": 57.0, ""quarter_label"": ""This Quarter"", ""concept_scores"": {""stress_recovery"": 57.14285714285714, ""support_openness"": 57.14285714285714, ""positive_connection"": 57.14285714285714, ""emotional_regulation"": 57.14285714285714, ""optimism_perspective"": 57.14285714285714}, ""pillar_result_id"": 134, ""assess_session_id"": 39, ""write_progress_entries"": true}","{""ok"": true, ""pillar_key"": ""resilience"", ""objective_id"": 120, ""pillar_result_id"": 134}",,1,,,,2026-03-03 21:07:12.703683,2026-03-03 21:07:20.855351
486,pillar_okr_sync,1,done,"{""run_id"": 39, ""user_id"": 1, ""pillar_key"": ""recovery"", ""pillar_score"": 57.0, ""quarter_label"": ""This Quarter"", ""concept_scores"": {""sleep_quality"": 57.14285714285714, ""sleep_duration"": 57.14285714285714, ""bedtime_consistency"": 57.14285714285714}, ""pillar_result_id"": 135, ""assess_session_id"": 39, ""write_progress_entries"": true}","{""ok"": true, ""pillar_key"": ""recovery"", ""objective_id"": 119, ""pillar_result_id"": 135}",,1,,,,2026-03-03 21:07:14.331438,2026-03-03 21:07:20.661397
487,assessment_narratives_seed,1,done,"{""run_id"": 39, ""trigger"": ""psych_complete_main_path"", ""user_id"": 1}","{""ok"": true, ""core"": {""ok"": true, ""mode"": ""core"", ""run_id"": 39, ""user_id"": 1, ""duration_ms"": 50179, ""narratives_cached"": false, ""narratives_source"": ""llm""}, ""mode"": ""combined"", ""habit"": {""ok"": true, ""mode"": ""habit"", ""run_id"": 39, ""user_id"": 1, ""duration_ms"": 17421, ""narratives_cached"": true, ""narratives_source"": ""cached""}, ""run_id"": 39, ""user_id"": 1, ""duration_ms"": 67600}",,1,,,,2026-03-03 21:07:16.397026,2026-03-03 21:08:25.064432
488,day_prompt,1,done,"{""day"": ""wednesday"", ""user_id"": 1}","{""ok"": true}",,1,,,,2026-03-03 21:10:49.474844,2026-03-03 21:11:09.889212
489,day_prompt,1,done,"{""day"": ""wednesday"", ""user_id"": 1}","{""ok"": true}",,1,,,,2026-03-03 21:12:04.728053,2026-03-03 21:12:12.729973
490,day_prompt,1,done,"{""day"": ""thursday"", ""user_id"": 1}","{""ok"": true}",,1,,,,2026-03-03 21:12:49.474638,2026-03-03 21:13:09.956979
491,day_prompt,1,done,"{""day"": ""friday"", ""user_id"": 1}","{""ok"": true}",,1,,,,2026-03-03 21:14:49.458646,2026-03-03 21:15:07.788722
492,day_prompt,2,done,"{""day"": ""wednesday"", ""user_id"": 2}","{""ok"": true}",,1,,,,2026-03-03 21:16:30.357993,2026-03-03 21:16:35.155546
493,day_prompt,1,done,"{""day"": ""saturday"", ""user_id"": 1}","{""ok"": true}",,1,,,,2026-03-03 21:16:49.477253,2026-03-03 21:16:51.225431
494,day_prompt,1,done,"{""day"": ""sunday"", ""user_id"": 1}","{""ok"": true}",,1,,,,2026-03-03 21:18:49.474967,2026-03-03 21:18:59.542159
495,day_prompt,1,done,"{""day"": ""sunday"", ""user_id"": 1}","{""ok"": true}",,1,,,,2026-03-03 21:19:22.601192,2026-03-03 21:19:26.23676
496,day_prompt,1,done,"{""day"": ""monday"", ""user_id"": 1}","{""ok"": true}",,1,,,,2026-03-03 21:20:49.663031,2026-03-03 21:21:05.513132
497,day_prompt,2,done,"{""day"": ""wednesday"", ""user_id"": 2}","{""ok"": true}",,1,,,,2026-03-03 21:22:02.46454,2026-03-03 21:22:07.5698
498,day_prompt,2,done,"{""day"": ""thursday"", ""user_id"": 2}","{""ok"": true}",,1,,,,2026-03-03 21:23:02.413669,2026-03-03 21:23:21.331949
499,day_prompt,2,done,"{""day"": ""friday"", ""user_id"": 2}","{""ok"": true}",,1,,,,2026-03-03 21:24:02.413443,2026-03-03 21:24:18.782403
500,day_prompt,2,done,"{""day"": ""wednesday"", ""user_id"": 2}","{""ok"": true}",,1,,,,2026-03-03 21:26:35.993854,2026-03-03 21:26:40.560194
501,day_prompt,2,done,"{""day"": ""thursday"", ""user_id"": 2}","{""ok"": true}",,1,,,,2026-03-03 21:27:35.992619,2026-03-03 21:27:52.086223
502,pillar_okr_sync,1,done,"{""run_id"": 40, ""user_id"": 1, ""pillar_key"": ""nutrition"", ""pillar_score"": 58.0, ""quarter_label"": ""This Quarter"", ""concept_scores"": {""fruit_veg"": 60.0, ""hydration"": 62.5, ""processed_food"": 50.0, ""protein_intake"": 60.0}, ""pillar_result_id"": 136, ""assess_session_id"": 40, ""write_progress_entries"": true}","{""ok"": true, ""pillar_key"": ""nutrition"", ""objective_id"": 122, ""pillar_result_id"": 136}",,1,,,,2026-03-03 21:27:56.621074,2026-03-03 21:28:02.634382
503,pillar_okr_sync,1,done,"{""run_id"": 40, ""user_id"": 1, ""pillar_key"": ""training"", ""pillar_score"": 75.0, ""quarter_label"": ""This Quarter"", ""concept_scores"": {""cardio_frequency"": 100.0, ""strength_training"": 50.0, ""flexibility_mobility"": 75.0}, ""pillar_result_id"": 137, ""assess_session_id"": 40, ""write_progress_entries"": true}","{""ok"": true, ""pillar_key"": ""training"", ""objective_id"": 121, ""pillar_result_id"": 137}",,1,,,,2026-03-03 21:27:58.469741,2026-03-03 21:28:01.586079
504,pillar_okr_sync,1,done,"{""run_id"": 40, ""user_id"": 1, ""pillar_key"": ""resilience"", ""pillar_score"": 57.0, ""quarter_label"": ""This Quarter"", ""concept_scores"": {""stress_recovery"": 57.14285714285714, ""support_openness"": 57.14285714285714, ""positive_connection"": 57.14285714285714, ""emotional_regulation"": 57.14285714285714, ""optimism_perspective"": 57.14285714285714}, ""pillar_result_id"": 138, ""assess_session_id"": 40, ""write_progress_entries"": true}","{""ok"": true, ""pillar_key"": ""resilience"", ""objective_id"": 123, ""pillar_result_id"": 138}",,1,,,,2026-03-03 21:28:01.085638,2026-03-03 21:28:06.477094
