id,job_name,status,payload,error,created_at
909,twilio_status,ok,"{""to"": ""whatsapp:+447403314507"", ""sid"": ""SM88e57ddff16105b278f716b8a505141d"", ""from"": ""whatsapp:+447360543844"", ""status"": ""sent"", ""user_id"": 6, ""error_code"": null, ""error_message"": null, ""message_log_id"": 279, ""error_description"": null}",,2026-02-24 17:05:36.523406
910,twilio_status,ok,"{""to"": ""whatsapp:+447403314507"", ""sid"": ""SM52fd7035a85a3eb6b3dcd0a482d04bcd"", ""from"": ""whatsapp:+447360543844"", ""status"": ""read"", ""user_id"": 6, ""error_code"": null, ""error_message"": null, ""message_log_id"": 278, ""error_description"": null}",,2026-02-24 17:05:36.849826
911,twilio_status,ok,"{""to"": ""whatsapp:+447403314507"", ""sid"": ""SM52fd7035a85a3eb6b3dcd0a482d04bcd"", ""from"": ""whatsapp:+447360543844"", ""status"": ""delivered"", ""user_id"": 6, ""error_code"": null, ""error_message"": null, ""message_log_id"": 278, ""error_description"": null}",,2026-02-24 17:05:36.871257
912,twilio_status,ok,"{""to"": ""whatsapp:+447403314507"", ""sid"": ""SM88e57ddff16105b278f716b8a505141d"", ""from"": ""whatsapp:+447360543844"", ""status"": ""read"", ""user_id"": 6, ""error_code"": null, ""error_message"": null, ""message_log_id"": 279, ""error_description"": null}",,2026-02-24 17:05:36.955595
913,twilio_status,ok,"{""to"": ""whatsapp:+447403314507"", ""sid"": ""SM88e57ddff16105b278f716b8a505141d"", ""from"": ""whatsapp:+447360543844"", ""status"": ""delivered"", ""user_id"": 6, ""error_code"": null, ""error_message"": null, ""message_log_id"": 279, ""error_description"": null}",,2026-02-24 17:05:36.976683
914,assessor_meta,ok,"{""action"": ""answer"", ""pillar"": ""training"", ""concept"": ""cardio_frequency"", ""confidence"": null}",,2026-02-24 17:05:50.25725
915,assessor_payload,ok,"{""pillar"": ""training"", ""concept"": ""cardio_frequency"", ""payload"": {""history"": [], ""retrieval"": [{""id"": 9, ""text"": ""Do ≥20 min most days in Zone 2–3; include 1–2 sessions/week in Zone 4–5 for range."", ""type"": ""snippet"", ""score"": -0.03458996500917012, ""title"": ""Aerobic baseline"", ""locale"": ""en-GB""}, {""id"": 10, ""text"": ""0–1 days = low, 2–3 = fair, 4 = good, 5 = excellent; 150–300 min/week moderate (or 75–150 vigorous) is the weekly anchor."", ""type"": ""snippet"", ""score"": -0.03467705084004498, ""title"": ""Scoring cue (0–5 days/wk)"", ""locale"": ""en-GB""}], ""turns_so_far"": 2, ""already_asked"": [""In the last 7 days, on how many days did you do at least 20 minutes of cardio exercise, such as running, cycling, or swimming?""], ""concept_focus"": ""cardio_frequency"", ""last_user_reply"": ""3"", ""last_main_question"": ""In the last 7 days, on how many days did you do at least 20 minutes of cardio exercise, such as running, cycling, or swimming?"", ""sufficient_for_scoring"": true}}",,2026-02-24 17:05:50.290952
916,assessor_fast_path_hit,ok,"{""score"": 100, ""value"": 3.0, ""pillar"": ""training"", ""source"": ""parsed_number"", ""concept"": ""cardio_frequency"", ""normalized_value"": 3.0}",,2026-02-24 17:05:50.318736
917,assessor_llm_meta,ok,"{""why"": ""Parsed answer and timeframe were sufficient for deterministic scoring."", ""pillar"": ""training"", ""status"": ""scorable"", ""concept"": ""cardio_frequency"", ""missing"": [], ""parsed_value"": {""unit"": """", ""value"": 3.0, ""timeframe_ok"": true}}",,2026-02-24 17:05:50.331276
918,okr_llm_success,ok,"{""mode"": ""structured_json"", ""model"": ""gpt-5-mini"", ""pillar"": ""nutrition"", ""run_id"": 5, ""user_id"": 6, ""kr_count"": 3, ""has_objective"": true, ""pillar_result_id"": 17, ""assess_session_id"": 5, ""temperature_effective"": 1.0, ""temperature_requested"": 0.2, ""kr_not_needed_threshold"": 90.0}",,2026-02-24 17:05:50.746791
919,assessor_meta,ok,"{""action"": ""ask"", ""pillar"": ""training"", ""concept"": ""flexibility_mobility"", ""confidence"": 0.88}",,2026-02-24 17:05:50.8365
920,twilio_status,ok,"{""to"": ""whatsapp:+447403314507"", ""sid"": ""SM8842e57205cadeaa030a24eb7c64a24e"", ""from"": ""whatsapp:+447360543844"", ""status"": ""sent"", ""user_id"": 6, ""error_code"": null, ""error_message"": null, ""message_log_id"": 281, ""error_description"": null}",,2026-02-24 17:05:52.959693
921,twilio_status,ok,"{""to"": ""whatsapp:+447403314507"", ""sid"": ""SM8842e57205cadeaa030a24eb7c64a24e"", ""from"": ""whatsapp:+447360543844"", ""status"": ""read"", ""user_id"": 6, ""error_code"": null, ""error_message"": null, ""message_log_id"": 281, ""error_description"": null}",,2026-02-24 17:05:53.831275
922,twilio_status,ok,"{""to"": ""whatsapp:+447403314507"", ""sid"": ""SM8842e57205cadeaa030a24eb7c64a24e"", ""from"": ""whatsapp:+447360543844"", ""status"": ""delivered"", ""user_id"": 6, ""error_code"": null, ""error_message"": null, ""message_log_id"": 281, ""error_description"": null}",,2026-02-24 17:05:53.99618
923,assessor_meta,ok,"{""action"": ""answer"", ""pillar"": ""training"", ""concept"": ""flexibility_mobility"", ""confidence"": null}",,2026-02-24 17:06:00.779511
924,assessor_payload,ok,"{""pillar"": ""training"", ""concept"": ""flexibility_mobility"", ""payload"": {""history"": [], ""retrieval"": [{""id"": 13, ""text"": ""≥10 minutes on ≥3 days/week; link to a fixed time (post-workout or pre-bed)."", ""type"": ""snippet"", ""score"": 0.028568807612726566, ""title"": ""Baseline habit"", ""locale"": ""en-GB""}, {""id"": 14, ""text"": ""Consistency beats one-off long sessions; more days at 10–15 min score higher."", ""type"": ""snippet"", ""score"": 0.027201211909452367, ""title"": ""Scoring cue (0–5 days/wk)"", ""locale"": ""en-GB""}], ""turns_so_far"": 3, ""already_asked"": [""In the last 7 days, on how many days did you do stretching, yoga, or mobility work for at least 10 minutes?""], ""concept_focus"": ""flexibility_mobility"", ""last_user_reply"": ""0"", ""last_main_question"": ""In the last 7 days, on how many days did you do stretching, yoga, or mobility work for at least 10 minutes?"", ""sufficient_for_scoring"": true}}",,2026-02-24 17:06:00.809272
925,assessor_fast_path_hit,ok,"{""score"": 0, ""value"": 0.0, ""pillar"": ""training"", ""source"": ""parsed_number"", ""concept"": ""flexibility_mobility"", ""normalized_value"": 0.0}",,2026-02-24 17:06:00.836668
926,assessor_llm_meta,ok,"{""why"": ""Parsed answer and timeframe were sufficient for deterministic scoring."", ""pillar"": ""training"", ""status"": ""scorable"", ""concept"": ""flexibility_mobility"", ""missing"": [], ""parsed_value"": {""unit"": """", ""value"": 0.0, ""timeframe_ok"": true}}",,2026-02-24 17:06:00.851079
927,assessor_meta,ok,"{""action"": ""ask"", ""pillar"": ""training"", ""concept"": ""strength_training"", ""confidence"": 0.88}",,2026-02-24 17:06:01.319699
928,twilio_status,ok,"{""to"": ""whatsapp:+447403314507"", ""sid"": ""SM5a4336764b09c7423f422a028dc995a3"", ""from"": ""whatsapp:+447360543844"", ""status"": ""delivered"", ""user_id"": 6, ""error_code"": null, ""error_message"": null, ""message_log_id"": 283, ""error_description"": null}",,2026-02-24 17:06:03.096527
929,twilio_status,ok,"{""to"": ""whatsapp:+447403314507"", ""sid"": ""SM5a4336764b09c7423f422a028dc995a3"", ""from"": ""whatsapp:+447360543844"", ""status"": ""read"", ""user_id"": 6, ""error_code"": null, ""error_message"": null, ""message_log_id"": 283, ""error_description"": null}",,2026-02-24 17:06:03.187527
930,twilio_status,ok,"{""to"": ""whatsapp:+447403314507"", ""sid"": ""SM5a4336764b09c7423f422a028dc995a3"", ""from"": ""whatsapp:+447360543844"", ""status"": ""sent"", ""user_id"": 6, ""error_code"": null, ""error_message"": null, ""message_log_id"": 283, ""error_description"": null}",,2026-02-24 17:06:03.67253
931,assessor_meta,ok,"{""action"": ""answer"", ""pillar"": ""training"", ""concept"": ""strength_training"", ""confidence"": null}",,2026-02-24 17:06:08.315193
932,assessor_payload,ok,"{""pillar"": ""training"", ""concept"": ""strength_training"", ""payload"": {""history"": [], ""retrieval"": [{""id"": 12, ""text"": ""1 = low, 2 = fair, 3 = good, 4 = excellent if recovery (sleep/energy/soreness) is solid."", ""type"": ""snippet"", ""score"": 0.027362325811808363, ""title"": ""Scoring cue (0–4 sessions/wk)"", ""locale"": ""en-GB""}, {""id"": 11, ""text"": ""2–3 full-body sessions/week; cover push, pull, squat, hinge, carry, core."", ""type"": ""snippet"", ""score"": -0.010423815443858, ""title"": ""Dose & structure"", ""locale"": ""en-GB""}], ""turns_so_far"": 4, ""already_asked"": [""In the last 7 days, how many strength training sessions did you do, such as weights, bodyweight exercises, or resistance bands?""], ""concept_focus"": ""strength_training"", ""last_user_reply"": ""0"", ""last_main_question"": ""In the last 7 days, how many strength training sessions did you do, such as weights, bodyweight exercises, or resistance bands?"", ""sufficient_for_scoring"": true}}",,2026-02-24 17:06:08.344658
933,assessor_fast_path_hit,ok,"{""score"": 0, ""value"": 0.0, ""pillar"": ""training"", ""source"": ""parsed_number"", ""concept"": ""strength_training"", ""normalized_value"": 0.0}",,2026-02-24 17:06:08.3725
934,assessor_llm_meta,ok,"{""why"": ""Parsed answer and timeframe were sufficient for deterministic scoring."", ""pillar"": ""training"", ""status"": ""scorable"", ""concept"": ""strength_training"", ""missing"": [], ""parsed_value"": {""unit"": """", ""value"": 0.0, ""timeframe_ok"": true}}",,2026-02-24 17:06:08.385147
935,okr_llm_call,ok,"{""mode"": ""structured_json"", ""model"": ""gpt-5-mini"", ""pillar"": ""training"", ""run_id"": 5, ""user_id"": 6, ""pillar_result_id"": 18, ""assess_session_id"": 5, ""temperature_effective"": 1.0, ""temperature_requested"": 0.2, ""kr_not_needed_threshold"": 90.0}",,2026-02-24 17:06:09.025892
936,assessor_meta,ok,"{""action"": ""ask"", ""pillar"": ""resilience"", ""concept"": ""emotional_regulation"", ""confidence"": null}",,2026-02-24 17:06:09.519901
937,assessor_pillar_handoff_timing,ok,"{""pillar"": ""training"", ""run_id"": 5, ""user_id"": 6, ""ms_total"": 1099, ""next_pillar"": ""resilience"", ""next_prompt_mode"": ""first_concept"", ""ms_send_transition"": 327, ""ms_update_concepts"": 37, ""ms_send_next_prompt"": 658, ""pillar_okr_sync_job_id"": 41, ""queued_pillar_okr_sync"": true, ""ms_upsert_pillar_result"": 19, ""ms_commit_before_enqueue"": 2, ""ms_enqueue_pillar_okr_sync"": 41}",,2026-02-24 17:06:09.532878
938,twilio_status,ok,"{""to"": ""whatsapp:+447403314507"", ""sid"": ""SM407fb8b0ded2e1280faefd3383d33e7b"", ""from"": ""whatsapp:+447360543844"", ""status"": ""sent"", ""user_id"": 6, ""error_code"": null, ""error_message"": null, ""message_log_id"": 285, ""error_description"": null}",,2026-02-24 17:06:10.250874
939,twilio_status,ok,"{""to"": ""whatsapp:+447403314507"", ""sid"": ""SM407fb8b0ded2e1280faefd3383d33e7b"", ""from"": ""whatsapp:+447360543844"", ""status"": ""delivered"", ""user_id"": 6, ""error_code"": null, ""error_message"": null, ""message_log_id"": 285, ""error_description"": null}",,2026-02-24 17:06:10.787951
940,twilio_status,ok,"{""to"": ""whatsapp:+447403314507"", ""sid"": ""SM407fb8b0ded2e1280faefd3383d33e7b"", ""from"": ""whatsapp:+447360543844"", ""status"": ""read"", ""user_id"": 6, ""error_code"": null, ""error_message"": null, ""message_log_id"": 285, ""error_description"": null}",,2026-02-24 17:06:10.876623
941,twilio_status,ok,"{""to"": ""whatsapp:+447403314507"", ""sid"": ""SMf3810e029af807fa0c6e0aa3b80b80bd"", ""from"": ""whatsapp:+447360543844"", ""status"": ""read"", ""user_id"": 6, ""error_code"": null, ""error_message"": null, ""message_log_id"": 286, ""error_description"": null}",,2026-02-24 17:06:12.030554
942,twilio_status,ok,"{""to"": ""whatsapp:+447403314507"", ""sid"": ""SMf3810e029af807fa0c6e0aa3b80b80bd"", ""from"": ""whatsapp:+447360543844"", ""status"": ""sent"", ""user_id"": 6, ""error_code"": null, ""error_message"": null, ""message_log_id"": 286, ""error_description"": null}",,2026-02-24 17:06:12.104654
943,twilio_status,ok,"{""to"": ""whatsapp:+447403314507"", ""sid"": ""SMf3810e029af807fa0c6e0aa3b80b80bd"", ""from"": ""whatsapp:+447360543844"", ""status"": ""delivered"", ""user_id"": 6, ""error_code"": null, ""error_message"": null, ""message_log_id"": 286, ""error_description"": null}",,2026-02-24 17:06:12.204324
944,assessor_meta,ok,"{""action"": ""answer"", ""pillar"": ""resilience"", ""concept"": ""emotional_regulation"", ""confidence"": null}",,2026-02-24 17:06:19.570402
945,assessor_payload,ok,"{""pillar"": ""resilience"", ""concept"": ""emotional_regulation"", ""payload"": {""history"": [], ""retrieval"": [{""id"": 16, ""text"": ""Reward intentional regulation efforts and consistency, not the absence of difficult emotion."", ""type"": ""snippet"", ""score"": -0.012884500811383467, ""title"": ""Scoring cue (0–7 days/wk)"", ""locale"": ""en-GB""}, {""id"": 15, ""text"": ""Take 5–10 min walks or mindful breaks; use 2–3 presence prompts/day (breath, posture, body scan)."", ""type"": ""snippet"", ""score"": -0.027343677352470702, ""title"": ""Micro-resets"", ""locale"": ""en-GB""}], ""turns_so_far"": 1, ""already_asked"": [""In the past 7 days, on how many days did you feel calm and in control of your emotions for most of the day?""], ""concept_focus"": ""emotional_regulation"", ""last_user_reply"": ""3"", ""last_main_question"": ""In the past 7 days, on how many days did you feel calm and in control of your emotions for most of the day?"", ""sufficient_for_scoring"": true}}",,2026-02-24 17:06:19.601136
946,assessor_fast_path_hit,ok,"{""score"": 43, ""value"": 3.0, ""pillar"": ""resilience"", ""source"": ""parsed_number"", ""concept"": ""emotional_regulation"", ""normalized_value"": 3.0}",,2026-02-24 17:06:19.628763
947,assessor_llm_meta,ok,"{""why"": ""Parsed answer and timeframe were sufficient for deterministic scoring."", ""pillar"": ""resilience"", ""status"": ""scorable"", ""concept"": ""emotional_regulation"", ""missing"": [], ""parsed_value"": {""unit"": """", ""value"": 3.0, ""timeframe_ok"": true}}",,2026-02-24 17:06:19.641809
948,assessor_meta,ok,"{""action"": ""ask"", ""pillar"": ""resilience"", ""concept"": ""optimism_perspective"", ""confidence"": 0.88}",,2026-02-24 17:06:20.111081
949,twilio_status,ok,"{""to"": ""whatsapp:+447403314507"", ""sid"": ""SM9ae0f67837cb05ac97f5d812bdf86839"", ""from"": ""whatsapp:+447360543844"", ""status"": ""sent"", ""user_id"": 6, ""error_code"": null, ""error_message"": null, ""message_log_id"": 288, ""error_description"": null}",,2026-02-24 17:06:21.851176
950,twilio_status,ok,"{""to"": ""whatsapp:+447403314507"", ""sid"": ""SM9ae0f67837cb05ac97f5d812bdf86839"", ""from"": ""whatsapp:+447360543844"", ""status"": ""delivered"", ""user_id"": 6, ""error_code"": null, ""error_message"": null, ""message_log_id"": 288, ""error_description"": null}",,2026-02-24 17:06:22.322654
951,twilio_status,ok,"{""to"": ""whatsapp:+447403314507"", ""sid"": ""SM9ae0f67837cb05ac97f5d812bdf86839"", ""from"": ""whatsapp:+447360543844"", ""status"": ""read"", ""user_id"": 6, ""error_code"": null, ""error_message"": null, ""message_log_id"": 288, ""error_description"": null}",,2026-02-24 17:06:22.715758
952,assessor_meta,ok,"{""action"": ""answer"", ""pillar"": ""resilience"", ""concept"": ""optimism_perspective"", ""confidence"": null}",,2026-02-24 17:06:29.851116
953,assessor_payload,ok,"{""pillar"": ""resilience"", ""concept"": ""optimism_perspective"", ""payload"": {""history"": [], ""retrieval"": [{""id"": 21, ""text"": ""Widen the view: ask what else could be true; track one small win daily."", ""type"": ""snippet"", ""score"": -0.0021951290723143183, ""title"": ""Reframe & evidence"", ""locale"": ""en-GB""}, {""id"": 22, ""text"": ""Regular practice of reframing/perspective-taking increases the score."", ""type"": ""snippet"", ""score"": -0.01400143646605489, ""title"": ""Scoring cue (0–7 days/wk)"", ""locale"": ""en-GB""}], ""turns_so_far"": 2, ""already_asked"": [""In the past 7 days, on how many days did you feel able to stay positive and keep things in perspective when challenges arose?""], ""concept_focus"": ""optimism_perspective"", ""last_user_reply"": ""2"", ""last_main_question"": ""In the past 7 days, on how many days did you feel able to stay positive and keep things in perspective when challenges arose?"", ""sufficient_for_scoring"": true}}",,2026-02-24 17:06:29.881066
954,assessor_fast_path_hit,ok,"{""score"": 29, ""value"": 2.0, ""pillar"": ""resilience"", ""source"": ""parsed_number"", ""concept"": ""optimism_perspective"", ""normalized_value"": 2.0}",,2026-02-24 17:06:29.907912
955,assessor_llm_meta,ok,"{""why"": ""Parsed answer and timeframe were sufficient for deterministic scoring."", ""pillar"": ""resilience"", ""status"": ""scorable"", ""concept"": ""optimism_perspective"", ""missing"": [], ""parsed_value"": {""unit"": """", ""value"": 2.0, ""timeframe_ok"": true}}",,2026-02-24 17:06:29.921165
956,assessor_meta,ok,"{""action"": ""ask"", ""pillar"": ""resilience"", ""concept"": ""positive_connection"", ""confidence"": 0.88}",,2026-02-24 17:06:30.359851
957,twilio_status,ok,"{""to"": ""whatsapp:+447403314507"", ""sid"": ""SMc99e9113095f60d7cfbee6578e328073"", ""from"": ""whatsapp:+447360543844"", ""status"": ""sent"", ""user_id"": 6, ""error_code"": null, ""error_message"": null, ""message_log_id"": 290, ""error_description"": null}",,2026-02-24 17:06:32.036232
958,twilio_status,ok,"{""to"": ""whatsapp:+447403314507"", ""sid"": ""SMc99e9113095f60d7cfbee6578e328073"", ""from"": ""whatsapp:+447360543844"", ""status"": ""delivered"", ""user_id"": 6, ""error_code"": null, ""error_message"": null, ""message_log_id"": 290, ""error_description"": null}",,2026-02-24 17:06:32.671308
959,twilio_status,ok,"{""to"": ""whatsapp:+447403314507"", ""sid"": ""SMc99e9113095f60d7cfbee6578e328073"", ""from"": ""whatsapp:+447360543844"", ""status"": ""read"", ""user_id"": 6, ""error_code"": null, ""error_message"": null, ""message_log_id"": 290, ""error_description"": null}",,2026-02-24 17:06:32.862579
960,assessor_meta,ok,"{""action"": ""answer"", ""pillar"": ""resilience"", ""concept"": ""positive_connection"", ""confidence"": null}",,2026-02-24 17:06:40.887504
961,assessor_payload,ok,"{""pillar"": ""resilience"", ""concept"": ""positive_connection"", ""payload"": {""history"": [], ""retrieval"": [{""id"": 17, ""text"": ""Note 2–3 gratitudes/day; brief check-ins (message/call) count as positive connection."", ""type"": ""snippet"", ""score"": 0.03505987195038756, ""title"": ""Gratitude & contact"", ""locale"": ""en-GB""}, {""id"": 18, ""text"": ""Intentional engagement and gratitude both improve scores; more days = higher."", ""type"": ""snippet"", ""score"": 0.03219642752648483, ""title"": ""Scoring cue (0–7 days/wk)"", ""locale"": ""en-GB""}], ""turns_so_far"": 3, ""already_asked"": [""In the past 7 days, on how many days did you do something that made you feel genuinely good — either by taking time for yourself or connecting with someone you enjoy spending time with?""], ""concept_focus"": ""positive_connection"", ""last_user_reply"": ""3"", ""last_main_question"": ""In the past 7 days, on how many days did you do something that made you feel genuinely good — either by taking time for yourself or connecting with someone you enjoy spending time with?"", ""sufficient_for_scoring"": true}}",,2026-02-24 17:06:40.919688
962,assessor_fast_path_hit,ok,"{""score"": 43, ""value"": 3.0, ""pillar"": ""resilience"", ""source"": ""parsed_number"", ""concept"": ""positive_connection"", ""normalized_value"": 3.0}",,2026-02-24 17:06:40.947738
963,assessor_llm_meta,ok,"{""why"": ""Parsed answer and timeframe were sufficient for deterministic scoring."", ""pillar"": ""resilience"", ""status"": ""scorable"", ""concept"": ""positive_connection"", ""missing"": [], ""parsed_value"": {""unit"": """", ""value"": 3.0, ""timeframe_ok"": true}}",,2026-02-24 17:06:40.960639
964,assessor_meta,ok,"{""action"": ""ask"", ""pillar"": ""resilience"", ""concept"": ""stress_recovery"", ""confidence"": 0.88}",,2026-02-24 17:06:41.404548
965,twilio_status,ok,"{""to"": ""whatsapp:+447403314507"", ""sid"": ""SM636016030866ddefb277d0007f5c25e4"", ""from"": ""whatsapp:+447360543844"", ""status"": ""delivered"", ""user_id"": 6, ""error_code"": null, ""error_message"": null, ""message_log_id"": 292, ""error_description"": null}",,2026-02-24 17:06:43.875161
966,twilio_status,ok,"{""to"": ""whatsapp:+447403314507"", ""sid"": ""SM636016030866ddefb277d0007f5c25e4"", ""from"": ""whatsapp:+447360543844"", ""status"": ""sent"", ""user_id"": 6, ""error_code"": null, ""error_message"": null, ""message_log_id"": 292, ""error_description"": null}",,2026-02-24 17:06:43.939063
967,twilio_status,ok,"{""to"": ""whatsapp:+447403314507"", ""sid"": ""SM636016030866ddefb277d0007f5c25e4"", ""from"": ""whatsapp:+447360543844"", ""status"": ""read"", ""user_id"": 6, ""error_code"": null, ""error_message"": null, ""message_log_id"": 292, ""error_description"": null}",,2026-02-24 17:06:44.071426
968,assessor_meta,ok,"{""action"": ""answer"", ""pillar"": ""resilience"", ""concept"": ""stress_recovery"", ""confidence"": null}",,2026-02-24 17:06:48.954594
969,assessor_payload,ok,"{""pillar"": ""resilience"", ""concept"": ""stress_recovery"", ""payload"": {""history"": [], ""retrieval"": [{""id"": 20, ""text"": ""Consistent use of a coping strategy scores higher than infrequent, long sessions."", ""type"": ""snippet"", ""score"": 0.0273923846392098, ""title"": ""Scoring cue (0–7 days/wk)"", ""locale"": ""en-GB""}, {""id"": 19, ""text"": ""Use journaling and reach out to supports to reduce overload; short resets beat avoidance."", ""type"": ""snippet"", ""score"": 0.007865773394924294, ""title"": ""Active coping"", ""locale"": ""en-GB""}], ""turns_so_far"": 4, ""already_asked"": [""In the past 7 days, on how many days did you take a short break to relax, breathe deeply, or reset when you felt stressed or tired?""], ""concept_focus"": ""stress_recovery"", ""last_user_reply"": ""0"", ""last_main_question"": ""In the past 7 days, on how many days did you take a short break to relax, breathe deeply, or reset when you felt stressed or tired?"", ""sufficient_for_scoring"": true}}",,2026-02-24 17:06:48.985056
970,assessor_fast_path_hit,ok,"{""score"": 0, ""value"": 0.0, ""pillar"": ""resilience"", ""source"": ""parsed_number"", ""concept"": ""stress_recovery"", ""normalized_value"": 0.0}",,2026-02-24 17:06:49.014104
971,assessor_llm_meta,ok,"{""why"": ""Parsed answer and timeframe were sufficient for deterministic scoring."", ""pillar"": ""resilience"", ""status"": ""scorable"", ""concept"": ""stress_recovery"", ""missing"": [], ""parsed_value"": {""unit"": """", ""value"": 0.0, ""timeframe_ok"": true}}",,2026-02-24 17:06:49.028177
972,assessor_meta,ok,"{""action"": ""ask"", ""pillar"": ""resilience"", ""concept"": ""support_openness"", ""confidence"": 0.88}",,2026-02-24 17:06:49.508198
973,twilio_status,ok,"{""to"": ""whatsapp:+447403314507"", ""sid"": ""SMa6b53493ea1217d029a0c51fc44cfc30"", ""from"": ""whatsapp:+447360543844"", ""status"": ""sent"", ""user_id"": 6, ""error_code"": null, ""error_message"": null, ""message_log_id"": 294, ""error_description"": null}",,2026-02-24 17:06:50.949079
974,twilio_status,ok,"{""to"": ""whatsapp:+447403314507"", ""sid"": ""SMa6b53493ea1217d029a0c51fc44cfc30"", ""from"": ""whatsapp:+447360543844"", ""status"": ""read"", ""user_id"": 6, ""error_code"": null, ""error_message"": null, ""message_log_id"": 294, ""error_description"": null}",,2026-02-24 17:06:51.494366
975,twilio_status,ok,"{""to"": ""whatsapp:+447403314507"", ""sid"": ""SMa6b53493ea1217d029a0c51fc44cfc30"", ""from"": ""whatsapp:+447360543844"", ""status"": ""delivered"", ""user_id"": 6, ""error_code"": null, ""error_message"": null, ""message_log_id"": 294, ""error_description"": null}",,2026-02-24 17:06:51.516107
976,okr_llm_success,ok,"{""mode"": ""structured_json"", ""model"": ""gpt-5-mini"", ""pillar"": ""training"", ""run_id"": 5, ""user_id"": 6, ""kr_count"": 2, ""has_objective"": true, ""pillar_result_id"": 18, ""assess_session_id"": 5, ""temperature_effective"": 1.0, ""temperature_requested"": 0.2, ""kr_not_needed_threshold"": 90.0}",,2026-02-24 17:06:55.731969
977,assessor_meta,ok,"{""action"": ""answer"", ""pillar"": ""resilience"", ""concept"": ""support_openness"", ""confidence"": null}",,2026-02-24 17:06:56.571067
978,assessor_payload,ok,"{""pillar"": ""resilience"", ""concept"": ""support_openness"", ""payload"": {""history"": [], ""retrieval"": [{""id"": 24, ""text"": ""Willingness to request or accept support earlier and more consistently scores higher."", ""type"": ""snippet"", ""score"": 0.046330967296148794, ""title"": ""Scoring cue (0–7 days/wk)"", ""locale"": ""en-GB""}, {""id"": 23, ""text"": ""Share goals/challenges before they build; make specific asks or check-ins."", ""type"": ""snippet"", ""score"": -0.0025195071852928365, ""title"": ""Ask early & specifically"", ""locale"": ""en-GB""}], ""turns_so_far"": 5, ""already_asked"": [""In the past 7 days, on how many days did you actively connect with others to discuss your goals, progress, or challenges?""], ""concept_focus"": ""support_openness"", ""last_user_reply"": ""0"", ""last_main_question"": ""In the past 7 days, on how many days did you actively connect with others to discuss your goals, progress, or challenges?"", ""sufficient_for_scoring"": true}}",,2026-02-24 17:06:56.601042
979,assessor_fast_path_hit,ok,"{""score"": 0, ""value"": 0.0, ""pillar"": ""resilience"", ""source"": ""parsed_number"", ""concept"": ""support_openness"", ""normalized_value"": 0.0}",,2026-02-24 17:06:56.628777
980,assessor_llm_meta,ok,"{""why"": ""Parsed answer and timeframe were sufficient for deterministic scoring."", ""pillar"": ""resilience"", ""status"": ""scorable"", ""concept"": ""support_openness"", ""missing"": [], ""parsed_value"": {""unit"": """", ""value"": 0.0, ""timeframe_ok"": true}}",,2026-02-24 17:06:56.641303
981,okr_llm_call,ok,"{""mode"": ""structured_json"", ""model"": ""gpt-5-mini"", ""pillar"": ""resilience"", ""run_id"": 5, ""user_id"": 6, ""pillar_result_id"": 19, ""assess_session_id"": 5, ""temperature_effective"": 1.0, ""temperature_requested"": 0.2, ""kr_not_needed_threshold"": 90.0}",,2026-02-24 17:06:57.712586
982,assessor_meta,ok,"{""action"": ""ask"", ""pillar"": ""recovery"", ""concept"": ""bedtime_consistency"", ""confidence"": null}",,2026-02-24 17:06:57.779075
983,assessor_pillar_handoff_timing,ok,"{""pillar"": ""resilience"", ""run_id"": 5, ""user_id"": 6, ""ms_total"": 1099, ""next_pillar"": ""recovery"", ""next_prompt_mode"": ""first_concept"", ""ms_send_transition"": 501, ""ms_update_concepts"": 57, ""ms_send_next_prompt"": 474, ""pillar_okr_sync_job_id"": 42, ""queued_pillar_okr_sync"": true, ""ms_upsert_pillar_result"": 19, ""ms_commit_before_enqueue"": 2, ""ms_enqueue_pillar_okr_sync"": 32}",,2026-02-24 17:06:57.792144
984,twilio_status,ok,"{""to"": ""whatsapp:+447403314507"", ""sid"": ""SM0a28c08056514e5b7544de5460436e52"", ""from"": ""whatsapp:+447360543844"", ""status"": ""sent"", ""user_id"": 6, ""error_code"": null, ""error_message"": null, ""message_log_id"": 296, ""error_description"": null}",,2026-02-24 17:06:58.482285
985,twilio_status,ok,"{""to"": ""whatsapp:+447403314507"", ""sid"": ""SM3e20f59f96f39cb7e57997b67a2ce946"", ""from"": ""whatsapp:+447360543844"", ""status"": ""sent"", ""user_id"": 6, ""error_code"": null, ""error_message"": null, ""message_log_id"": 297, ""error_description"": null}",,2026-02-24 17:06:59.491558
986,twilio_status,ok,"{""to"": ""whatsapp:+447403314507"", ""sid"": ""SM0a28c08056514e5b7544de5460436e52"", ""from"": ""whatsapp:+447360543844"", ""status"": ""read"", ""user_id"": 6, ""error_code"": null, ""error_message"": null, ""message_log_id"": 296, ""error_description"": null}",,2026-02-24 17:06:59.626021
987,twilio_status,ok,"{""to"": ""whatsapp:+447403314507"", ""sid"": ""SM0a28c08056514e5b7544de5460436e52"", ""from"": ""whatsapp:+447360543844"", ""status"": ""delivered"", ""user_id"": 6, ""error_code"": null, ""error_message"": null, ""message_log_id"": 296, ""error_description"": null}",,2026-02-24 17:06:59.651662
