id,kind,user_id,status,payload,result,error,attempts,locked_at,locked_by,created_at,updated_at
56,pillar_okr_sync,7,done,"{""run_id"": 5, ""user_id"": 7, ""pillar_key"": ""nutrition"", ""pillar_score"": 39.0, ""quarter_label"": ""This Quarter"", ""concept_scores"": {""fruit_veg"": 40.0, ""hydration"": 50.0, ""processed_food"": 25.0, ""protein_intake"": 40.0}, ""pillar_result_id"": 17, ""assess_session_id"": 5, ""write_progress_entries"": true}","{""ok"": true, ""pillar_key"": ""nutrition"", ""objective_id"": 19, ""pillar_result_id"": 17}",,1,,,2026-02-24 10:07:17.80791,2026-02-24 10:08:45.906029
57,pillar_okr_sync,7,done,"{""run_id"": 5, ""user_id"": 7, ""pillar_key"": ""training"", ""pillar_score"": 47.0, ""quarter_label"": ""This Quarter"", ""concept_scores"": {""cardio_frequency"": 66.66666666666666, ""strength_training"": 25.0, ""flexibility_mobility"": 50.0}, ""pillar_result_id"": 18, ""assess_session_id"": 5, ""write_progress_entries"": true}","{""ok"": true, ""pillar_key"": ""training"", ""objective_id"": 18, ""pillar_result_id"": 18}",,1,,,2026-02-24 10:07:19.926919,2026-02-24 10:08:37.125427
58,pillar_okr_sync,7,done,"{""run_id"": 5, ""user_id"": 7, ""pillar_key"": ""resilience"", ""pillar_score"": 43.0, ""quarter_label"": ""This Quarter"", ""concept_scores"": {""stress_recovery"": 42.857142857142854, ""support_openness"": 42.857142857142854, ""positive_connection"": 42.857142857142854, ""emotional_regulation"": 42.857142857142854, ""optimism_perspective"": 42.857142857142854}, ""pillar_result_id"": 19, ""assess_session_id"": 5, ""write_progress_entries"": true}","{""ok"": true, ""pillar_key"": ""resilience"", ""objective_id"": 17, ""pillar_result_id"": 19}",,1,,,2026-02-24 10:07:22.372011,2026-02-24 10:08:35.755773
59,pillar_okr_sync,7,done,"{""run_id"": 5, ""user_id"": 7, ""pillar_key"": ""recovery"", ""pillar_score"": 43.0, ""quarter_label"": ""This Quarter"", ""concept_scores"": {""sleep_quality"": 42.857142857142854, ""sleep_duration"": 42.857142857142854, ""bedtime_consistency"": 42.857142857142854}, ""pillar_result_id"": 20, ""assess_session_id"": 5, ""write_progress_entries"": true}","{""ok"": true, ""pillar_key"": ""recovery"", ""objective_id"": 20, ""pillar_result_id"": 20}",,1,,,2026-02-24 10:07:23.894424,2026-02-24 10:08:48.567779
60,assessment_week1_habit_seed,7,done,"{""run_id"": 5, ""user_id"": 7, ""week_no"": 1, ""require_seed"": true, ""assess_session_id"": 5}","{""ok"": true, ""reason"": ""pending_pillar_okr_sync=4"", ""week_no"": 1, ""requeued"": true, ""seeded_count"": 0, ""requeue_count"": 1, ""duplicate_found"": false}",,1,,,2026-02-24 10:07:23.922384,2026-02-24 10:08:31.446467
61,assessment_narratives_seed,7,done,"{""run_id"": 5, ""user_id"": 7}","{""ok"": true, ""run_id"": 5, ""user_id"": 7, ""duration_ms"": 71988, ""narratives_cached"": false, ""narratives_source"": ""llm""}",,1,,,2026-02-24 10:07:24.024601,2026-02-24 10:09:43.480712
62,pillar_okr_sync,8,done,"{""run_id"": 6, ""user_id"": 8, ""pillar_key"": ""nutrition"", ""pillar_score"": 39.0, ""quarter_label"": ""This Quarter"", ""concept_scores"": {""fruit_veg"": 40.0, ""hydration"": 50.0, ""processed_food"": 25.0, ""protein_intake"": 40.0}, ""pillar_result_id"": 21, ""assess_session_id"": 6, ""write_progress_entries"": true}","{""ok"": true, ""pillar_key"": ""nutrition"", ""objective_id"": 22, ""pillar_result_id"": 21}",,1,,,2026-02-24 10:07:32.140722,2026-02-24 10:09:09.78601
63,pillar_okr_sync,8,done,"{""run_id"": 6, ""user_id"": 8, ""pillar_key"": ""training"", ""pillar_score"": 47.0, ""quarter_label"": ""This Quarter"", ""concept_scores"": {""cardio_frequency"": 66.66666666666666, ""strength_training"": 25.0, ""flexibility_mobility"": 50.0}, ""pillar_result_id"": 22, ""assess_session_id"": 6, ""write_progress_entries"": true}","{""ok"": true, ""pillar_key"": ""training"", ""objective_id"": 21, ""pillar_result_id"": 22}",,1,,,2026-02-24 10:07:33.893535,2026-02-24 10:09:02.56087
64,pillar_okr_sync,8,done,"{""run_id"": 6, ""user_id"": 8, ""pillar_key"": ""resilience"", ""pillar_score"": 43.0, ""quarter_label"": ""This Quarter"", ""concept_scores"": {""stress_recovery"": 42.857142857142854, ""support_openness"": 42.857142857142854, ""positive_connection"": 42.857142857142854, ""emotional_regulation"": 42.857142857142854, ""optimism_perspective"": 42.857142857142854}, ""pillar_result_id"": 23, ""assess_session_id"": 6, ""write_progress_entries"": true}","{""ok"": true, ""pillar_key"": ""resilience"", ""objective_id"": 23, ""pillar_result_id"": 23}",,1,,,2026-02-24 10:07:36.366644,2026-02-24 10:09:11.560383
65,assessment_week1_habit_seed,5,done,"{""run_id"": 3, ""user_id"": 5, ""week_no"": 1, ""max_requeues"": 30, ""require_seed"": true, ""requeue_count"": 1, ""assess_session_id"": 3, ""last_requeue_reason"": ""pending_pillar_okr_sync=3""}","{""ok"": true, ""week_no"": 1, ""seeded_count"": 4}",,1,,,2026-02-24 10:07:37.856473,2026-02-24 10:09:15.467847
66,pillar_okr_sync,8,done,"{""run_id"": 6, ""user_id"": 8, ""pillar_key"": ""recovery"", ""pillar_score"": 43.0, ""quarter_label"": ""This Quarter"", ""concept_scores"": {""sleep_quality"": 42.857142857142854, ""sleep_duration"": 42.857142857142854, ""bedtime_consistency"": 42.857142857142854}, ""pillar_result_id"": 24, ""assess_session_id"": 6, ""write_progress_entries"": true}","{""ok"": true, ""pillar_key"": ""recovery"", ""objective_id"": 24, ""pillar_result_id"": 24}",,1,,,2026-02-24 10:07:37.872063,2026-02-24 10:09:24.819785
67,assessment_week1_habit_seed,8,done,"{""run_id"": 6, ""user_id"": 8, ""week_no"": 1, ""require_seed"": true, ""assess_session_id"": 6}","{""ok"": true, ""reason"": ""pending_pillar_okr_sync=2"", ""week_no"": 1, ""requeued"": true, ""seeded_count"": 0, ""requeue_count"": 1, ""duplicate_found"": false}",,1,,,2026-02-24 10:07:37.901777,2026-02-24 10:09:09.859591
68,assessment_narratives_seed,8,done,"{""run_id"": 6, ""user_id"": 8}","{""ok"": true, ""run_id"": 6, ""user_id"": 8, ""duration_ms"": 54704, ""narratives_cached"": false, ""narratives_source"": ""llm""}",,1,,,2026-02-24 10:07:38.033496,2026-02-24 10:10:04.600837
69,pillar_okr_sync,9,done,"{""run_id"": 7, ""user_id"": 9, ""pillar_key"": ""nutrition"", ""pillar_score"": 39.0, ""quarter_label"": ""This Quarter"", ""concept_scores"": {""fruit_veg"": 40.0, ""hydration"": 50.0, ""processed_food"": 25.0, ""protein_intake"": 40.0}, ""pillar_result_id"": 25, ""assess_session_id"": 7, ""write_progress_entries"": true}","{""ok"": true, ""pillar_key"": ""nutrition"", ""objective_id"": 25, ""pillar_result_id"": 25}",,1,,,2026-02-24 10:07:46.11644,2026-02-24 10:09:36.808152
70,pillar_okr_sync,9,done,"{""run_id"": 7, ""user_id"": 9, ""pillar_key"": ""training"", ""pillar_score"": 47.0, ""quarter_label"": ""This Quarter"", ""concept_scores"": {""cardio_frequency"": 66.66666666666666, ""strength_training"": 25.0, ""flexibility_mobility"": 50.0}, ""pillar_result_id"": 26, ""assess_session_id"": 7, ""write_progress_entries"": true}","{""ok"": true, ""pillar_key"": ""training"", ""objective_id"": 27, ""pillar_result_id"": 26}",,1,,,2026-02-24 10:07:47.894453,2026-02-24 10:09:42.877383
71,pillar_okr_sync,9,done,"{""run_id"": 7, ""user_id"": 9, ""pillar_key"": ""resilience"", ""pillar_score"": 43.0, ""quarter_label"": ""This Quarter"", ""concept_scores"": {""stress_recovery"": 42.857142857142854, ""support_openness"": 42.857142857142854, ""positive_connection"": 42.857142857142854, ""emotional_regulation"": 42.857142857142854, ""optimism_perspective"": 42.857142857142854}, ""pillar_result_id"": 27, ""assess_session_id"": 7, ""write_progress_entries"": true}","{""ok"": true, ""pillar_key"": ""resilience"", ""objective_id"": 26, ""pillar_result_id"": 27}",,1,,,2026-02-24 10:07:50.335919,2026-02-24 10:09:37.993265
72,pillar_okr_sync,9,done,"{""run_id"": 7, ""user_id"": 9, ""pillar_key"": ""recovery"", ""pillar_score"": 43.0, ""quarter_label"": ""This Quarter"", ""concept_scores"": {""sleep_quality"": 42.857142857142854, ""sleep_duration"": 42.857142857142854, ""bedtime_consistency"": 42.857142857142854}, ""pillar_result_id"": 28, ""assess_session_id"": 7, ""write_progress_entries"": true}","{""ok"": true, ""pillar_key"": ""recovery"", ""objective_id"": 28, ""pillar_result_id"": 28}",,1,,,2026-02-24 10:07:51.805743,2026-02-24 10:09:47.150735
73,assessment_week1_habit_seed,9,done,"{""run_id"": 7, ""user_id"": 9, ""week_no"": 1, ""require_seed"": true, ""assess_session_id"": 7}","{""ok"": true, ""reason"": ""pending_pillar_okr_sync=3"", ""week_no"": 1, ""requeued"": true, ""seeded_count"": 0, ""requeue_count"": 1, ""duplicate_found"": false}",,1,,,2026-02-24 10:07:51.832929,2026-02-24 10:09:36.906798
74,assessment_narratives_seed,9,done,"{""run_id"": 7, ""user_id"": 9}","{""ok"": true, ""run_id"": 7, ""user_id"": 9, ""duration_ms"": 45111, ""narratives_cached"": false, ""narratives_source"": ""llm""}",,1,,,2026-02-24 10:07:51.937031,2026-02-24 10:10:22.064804
75,pillar_okr_sync,10,done,"{""run_id"": 8, ""user_id"": 10, ""pillar_key"": ""nutrition"", ""pillar_score"": 39.0, ""quarter_label"": ""This Quarter"", ""concept_scores"": {""fruit_veg"": 40.0, ""hydration"": 50.0, ""processed_food"": 25.0, ""protein_intake"": 40.0}, ""pillar_result_id"": 29, ""assess_session_id"": 8, ""write_progress_entries"": true}","{""ok"": true, ""pillar_key"": ""nutrition"", ""objective_id"": 31, ""pillar_result_id"": 29}",,1,,,2026-02-24 10:08:00.037994,2026-02-24 10:10:15.869326
76,pillar_okr_sync,10,done,"{""run_id"": 8, ""user_id"": 10, ""pillar_key"": ""training"", ""pillar_score"": 47.0, ""quarter_label"": ""This Quarter"", ""concept_scores"": {""cardio_frequency"": 66.66666666666666, ""strength_training"": 25.0, ""flexibility_mobility"": 50.0}, ""pillar_result_id"": 30, ""assess_session_id"": 8, ""write_progress_entries"": true}","{""ok"": true, ""pillar_key"": ""training"", ""objective_id"": 29, ""pillar_result_id"": 30}",,1,,,2026-02-24 10:08:01.780154,2026-02-24 10:10:04.975719
77,assessment_week1_habit_seed,6,done,"{""run_id"": 4, ""user_id"": 6, ""week_no"": 1, ""max_requeues"": 30, ""require_seed"": true, ""requeue_count"": 1, ""assess_session_id"": 4, ""last_requeue_reason"": ""pending_pillar_okr_sync=4""}","{""ok"": true, ""week_no"": 1, ""seeded_count"": 4}",,1,,,2026-02-24 10:08:03.590432,2026-02-24 10:10:15.102256
78,pillar_okr_sync,10,done,"{""run_id"": 8, ""user_id"": 10, ""pillar_key"": ""resilience"", ""pillar_score"": 43.0, ""quarter_label"": ""This Quarter"", ""concept_scores"": {""stress_recovery"": 42.857142857142854, ""support_openness"": 42.857142857142854, ""positive_connection"": 42.857142857142854, ""emotional_regulation"": 42.857142857142854, ""optimism_perspective"": 42.857142857142854}, ""pillar_result_id"": 31, ""assess_session_id"": 8, ""write_progress_entries"": true}","{""ok"": true, ""pillar_key"": ""resilience"", ""objective_id"": 30, ""pillar_result_id"": 31}",,1,,,2026-02-24 10:08:04.1906,2026-02-24 10:10:07.195316
79,pillar_okr_sync,10,done,"{""run_id"": 8, ""user_id"": 10, ""pillar_key"": ""recovery"", ""pillar_score"": 43.0, ""quarter_label"": ""This Quarter"", ""concept_scores"": {""sleep_quality"": 42.857142857142854, ""sleep_duration"": 42.857142857142854, ""bedtime_consistency"": 42.857142857142854}, ""pillar_result_id"": 32, ""assess_session_id"": 8, ""write_progress_entries"": true}","{""ok"": true, ""pillar_key"": ""recovery"", ""objective_id"": 33, ""pillar_result_id"": 32}",,1,,,2026-02-24 10:08:05.681693,2026-02-24 10:10:25.382539
80,assessment_week1_habit_seed,10,done,"{""run_id"": 8, ""user_id"": 10, ""week_no"": 1, ""require_seed"": true, ""assess_session_id"": 8}","{""ok"": true, ""reason"": ""pending_pillar_okr_sync=3"", ""week_no"": 1, ""requeued"": true, ""seeded_count"": 0, ""requeue_count"": 1, ""duplicate_found"": false}",,1,,,2026-02-24 10:08:05.711038,2026-02-24 10:10:05.047206
81,assessment_narratives_seed,10,done,"{""run_id"": 8, ""user_id"": 10}","{""ok"": true, ""run_id"": 8, ""user_id"": 10, ""duration_ms"": 55302, ""narratives_cached"": false, ""narratives_source"": ""llm""}",,1,,,2026-02-24 10:08:05.809422,2026-02-24 10:11:00.392183
82,pillar_okr_sync,11,done,"{""run_id"": 9, ""user_id"": 11, ""pillar_key"": ""nutrition"", ""pillar_score"": 92.0, ""quarter_label"": ""This Quarter"", ""concept_scores"": {""fruit_veg"": 100.0, ""hydration"": 87.5, ""processed_food"": 100.0, ""protein_intake"": 80.0}, ""pillar_result_id"": 33, ""assess_session_id"": 9, ""write_progress_entries"": true}","{""ok"": true, ""pillar_key"": ""nutrition"", ""objective_id"": 32, ""pillar_result_id"": 33}",,1,,,2026-02-24 10:08:13.972712,2026-02-24 10:10:25.25003
83,pillar_okr_sync,11,done,"{""run_id"": 9, ""user_id"": 11, ""pillar_key"": ""training"", ""pillar_score"": 92.0, ""quarter_label"": ""This Quarter"", ""concept_scores"": {""cardio_frequency"": 100.0, ""strength_training"": 75.0, ""flexibility_mobility"": 100.0}, ""pillar_result_id"": 34, ""assess_session_id"": 9, ""write_progress_entries"": true}","{""ok"": true, ""pillar_key"": ""training"", ""objective_id"": 37, ""pillar_result_id"": 34}",,1,,,2026-02-24 10:08:15.980524,2026-02-24 10:10:49.399505
84,pillar_okr_sync,11,done,"{""run_id"": 9, ""user_id"": 11, ""pillar_key"": ""resilience"", ""pillar_score"": 86.0, ""quarter_label"": ""This Quarter"", ""concept_scores"": {""stress_recovery"": 85.71428571428571, ""support_openness"": 85.71428571428571, ""positive_connection"": 85.71428571428571, ""emotional_regulation"": 85.71428571428571, ""optimism_perspective"": 85.71428571428571}, ""pillar_result_id"": 35, ""assess_session_id"": 9, ""write_progress_entries"": true}","{""ok"": true, ""pillar_key"": ""resilience"", ""objective_id"": 34, ""pillar_result_id"": 35}",,1,,,2026-02-24 10:08:18.729929,2026-02-24 10:10:35.943576
85,pillar_okr_sync,11,done,"{""run_id"": 9, ""user_id"": 11, ""pillar_key"": ""recovery"", ""pillar_score"": 81.0, ""quarter_label"": ""This Quarter"", ""concept_scores"": {""sleep_quality"": 71.42857142857143, ""sleep_duration"": 85.71428571428571, ""bedtime_consistency"": 85.71428571428571}, ""pillar_result_id"": 36, ""assess_session_id"": 9, ""write_progress_entries"": true}","{""ok"": true, ""pillar_key"": ""recovery"", ""objective_id"": 36, ""pillar_result_id"": 36}",,1,,,2026-02-24 10:08:20.56396,2026-02-24 10:10:47.538806
86,assessment_week1_habit_seed,11,done,"{""run_id"": 9, ""user_id"": 11, ""week_no"": 1, ""require_seed"": true, ""assess_session_id"": 9}","{""ok"": true, ""reason"": ""pending_pillar_okr_sync=3"", ""week_no"": 1, ""requeued"": true, ""seeded_count"": 0, ""requeue_count"": 1, ""duplicate_found"": false}",,1,,,2026-02-24 10:08:20.590945,2026-02-24 10:10:25.336909
87,assessment_narratives_seed,11,done,"{""run_id"": 9, ""user_id"": 11}","{""ok"": true, ""run_id"": 9, ""user_id"": 11, ""duration_ms"": 51568, ""narratives_cached"": false, ""narratives_source"": ""llm""}",,1,,,2026-02-24 10:08:20.682714,2026-02-24 10:11:16.956596
88,pillar_okr_sync,12,done,"{""run_id"": 10, ""user_id"": 12, ""pillar_key"": ""nutrition"", ""pillar_score"": 92.0, ""quarter_label"": ""This Quarter"", ""concept_scores"": {""fruit_veg"": 100.0, ""hydration"": 87.5, ""processed_food"": 100.0, ""protein_intake"": 80.0}, ""pillar_result_id"": 37, ""assess_session_id"": 10, ""write_progress_entries"": true}","{""ok"": true, ""pillar_key"": ""nutrition"", ""objective_id"": 35, ""pillar_result_id"": 37}",,1,,,2026-02-24 10:08:28.753979,2026-02-24 10:10:44.556894
89,pillar_okr_sync,12,done,"{""run_id"": 10, ""user_id"": 12, ""pillar_key"": ""training"", ""pillar_score"": 92.0, ""quarter_label"": ""This Quarter"", ""concept_scores"": {""cardio_frequency"": 100.0, ""strength_training"": 75.0, ""flexibility_mobility"": 100.0}, ""pillar_result_id"": 38, ""assess_session_id"": 10, ""write_progress_entries"": true}","{""ok"": true, ""pillar_key"": ""training"", ""objective_id"": 38, ""pillar_result_id"": 38}",,1,,,2026-02-24 10:08:30.475787,2026-02-24 10:10:55.472917
90,assessment_week1_habit_seed,7,done,"{""run_id"": 5, ""user_id"": 7, ""week_no"": 1, ""max_requeues"": 30, ""require_seed"": true, ""requeue_count"": 1, ""assess_session_id"": 5, ""last_requeue_reason"": ""pending_pillar_okr_sync=4""}","{""ok"": true, ""week_no"": 1, ""seeded_count"": 4}",,1,,,2026-02-24 10:08:31.423976,2026-02-24 10:11:07.340395
91,pillar_okr_sync,12,done,"{""run_id"": 10, ""user_id"": 12, ""pillar_key"": ""resilience"", ""pillar_score"": 86.0, ""quarter_label"": ""This Quarter"", ""concept_scores"": {""stress_recovery"": 85.71428571428571, ""support_openness"": 85.71428571428571, ""positive_connection"": 85.71428571428571, ""emotional_regulation"": 85.71428571428571, ""optimism_perspective"": 85.71428571428571}, ""pillar_result_id"": 39, ""assess_session_id"": 10, ""write_progress_entries"": true}","{""ok"": true, ""pillar_key"": ""resilience"", ""objective_id"": 39, ""pillar_result_id"": 39}",,1,,,2026-02-24 10:08:32.896072,2026-02-24 10:11:10.102938
92,pillar_okr_sync,12,done,"{""run_id"": 10, ""user_id"": 12, ""pillar_key"": ""recovery"", ""pillar_score"": 81.0, ""quarter_label"": ""This Quarter"", ""concept_scores"": {""sleep_quality"": 71.42857142857143, ""sleep_duration"": 85.71428571428571, ""bedtime_consistency"": 85.71428571428571}, ""pillar_result_id"": 40, ""assess_session_id"": 10, ""write_progress_entries"": true}","{""ok"": true, ""pillar_key"": ""recovery"", ""objective_id"": 40, ""pillar_result_id"": 40}",,1,,,2026-02-24 10:08:34.364438,2026-02-24 10:11:10.344427
93,assessment_week1_habit_seed,12,done,"{""run_id"": 10, ""user_id"": 12, ""week_no"": 1, ""require_seed"": true, ""assess_session_id"": 10}","{""ok"": true, ""reason"": ""pending_pillar_okr_sync=2"", ""week_no"": 1, ""requeued"": true, ""seeded_count"": 0, ""requeue_count"": 1, ""duplicate_found"": false}",,1,,,2026-02-24 10:08:34.393205,2026-02-24 10:10:55.546991
94,assessment_narratives_seed,12,done,"{""run_id"": 10, ""user_id"": 12}","{""ok"": true, ""run_id"": 10, ""user_id"": 12, ""duration_ms"": 55840, ""narratives_cached"": false, ""narratives_source"": ""llm""}",,1,,,2026-02-24 10:08:34.485109,2026-02-24 10:11:51.486051
95,pillar_okr_sync,13,done,"{""run_id"": 11, ""user_id"": 13, ""pillar_key"": ""nutrition"", ""pillar_score"": 92.0, ""quarter_label"": ""This Quarter"", ""concept_scores"": {""fruit_veg"": 100.0, ""hydration"": 87.5, ""processed_food"": 100.0, ""protein_intake"": 80.0}, ""pillar_result_id"": 41, ""assess_session_id"": 11, ""write_progress_entries"": true}","{""ok"": true, ""pillar_key"": ""nutrition"", ""objective_id"": 41, ""pillar_result_id"": 41}",,1,,,2026-02-24 10:08:42.555505,2026-02-24 10:11:19.891355
96,pillar_okr_sync,13,done,"{""run_id"": 11, ""user_id"": 13, ""pillar_key"": ""training"", ""pillar_score"": 92.0, ""quarter_label"": ""This Quarter"", ""concept_scores"": {""cardio_frequency"": 100.0, ""strength_training"": 75.0, ""flexibility_mobility"": 100.0}, ""pillar_result_id"": 42, ""assess_session_id"": 11, ""write_progress_entries"": true}","{""ok"": true, ""pillar_key"": ""training"", ""objective_id"": 47, ""pillar_result_id"": 42}",,1,,,2026-02-24 10:08:44.51557,2026-02-24 10:12:08.258074
97,pillar_okr_sync,13,done,"{""run_id"": 11, ""user_id"": 13, ""pillar_key"": ""resilience"", ""pillar_score"": 86.0, ""quarter_label"": ""This Quarter"", ""concept_scores"": {""stress_recovery"": 85.71428571428571, ""support_openness"": 85.71428571428571, ""positive_connection"": 85.71428571428571, ""emotional_regulation"": 85.71428571428571, ""optimism_perspective"": 85.71428571428571}, ""pillar_result_id"": 43, ""assess_session_id"": 11, ""write_progress_entries"": true}","{""ok"": true, ""pillar_key"": ""resilience"", ""objective_id"": 42, ""pillar_result_id"": 43}",,1,,,2026-02-24 10:08:46.910095,2026-02-24 10:11:34.660394
98,pillar_okr_sync,13,done,"{""run_id"": 11, ""user_id"": 13, ""pillar_key"": ""recovery"", ""pillar_score"": 81.0, ""quarter_label"": ""This Quarter"", ""concept_scores"": {""sleep_quality"": 71.42857142857143, ""sleep_duration"": 85.71428571428571, ""bedtime_consistency"": 85.71428571428571}, ""pillar_result_id"": 44, ""assess_session_id"": 11, ""write_progress_entries"": true}","{""ok"": true, ""pillar_key"": ""recovery"", ""objective_id"": 43, ""pillar_result_id"": 44}",,1,,,2026-02-24 10:08:48.353802,2026-02-24 10:11:35.643769
99,assessment_week1_habit_seed,13,done,"{""run_id"": 11, ""user_id"": 13, ""week_no"": 1, ""require_seed"": true, ""assess_session_id"": 11}","{""ok"": true, ""reason"": ""pending_pillar_okr_sync=4"", ""week_no"": 1, ""requeued"": true, ""seeded_count"": 0, ""requeue_count"": 1, ""duplicate_found"": false}",,1,,,2026-02-24 10:08:48.383037,2026-02-24 10:11:17.039998
100,assessment_narratives_seed,13,done,"{""run_id"": 11, ""user_id"": 13}","{""ok"": true, ""run_id"": 11, ""user_id"": 13, ""duration_ms"": 50622, ""narratives_cached"": false, ""narratives_source"": ""llm""}",,1,,,2026-02-24 10:08:48.475004,2026-02-24 10:12:07.712393
101,pillar_okr_sync,14,done,"{""run_id"": 12, ""user_id"": 14, ""pillar_key"": ""nutrition"", ""pillar_score"": 92.0, ""quarter_label"": ""This Quarter"", ""concept_scores"": {""fruit_veg"": 100.0, ""hydration"": 87.5, ""processed_food"": 100.0, ""protein_intake"": 80.0}, ""pillar_result_id"": 45, ""assess_session_id"": 12, ""write_progress_entries"": true}","{""ok"": true, ""pillar_key"": ""nutrition"", ""objective_id"": 44, ""pillar_result_id"": 45}",,1,,,2026-02-24 10:08:56.632531,2026-02-24 10:11:41.009261
102,pillar_okr_sync,14,done,"{""run_id"": 12, ""user_id"": 14, ""pillar_key"": ""training"", ""pillar_score"": 92.0, ""quarter_label"": ""This Quarter"", ""concept_scores"": {""cardio_frequency"": 100.0, ""strength_training"": 75.0, ""flexibility_mobility"": 100.0}, ""pillar_result_id"": 46, ""assess_session_id"": 12, ""write_progress_entries"": true}","{""ok"": true, ""pillar_key"": ""training"", ""objective_id"": 48, ""pillar_result_id"": 46}",,1,,,2026-02-24 10:08:58.366784,2026-02-24 10:12:16.920902
103,pillar_okr_sync,14,done,"{""run_id"": 12, ""user_id"": 14, ""pillar_key"": ""resilience"", ""pillar_score"": 86.0, ""quarter_label"": ""This Quarter"", ""concept_scores"": {""stress_recovery"": 85.71428571428571, ""support_openness"": 85.71428571428571, ""positive_connection"": 85.71428571428571, ""emotional_regulation"": 85.71428571428571, ""optimism_perspective"": 85.71428571428571}, ""pillar_result_id"": 47, ""assess_session_id"": 12, ""write_progress_entries"": true}","{""ok"": true, ""pillar_key"": ""resilience"", ""objective_id"": 45, ""pillar_result_id"": 47}",,1,,,2026-02-24 10:09:00.795757,2026-02-24 10:12:01.788097
104,pillar_okr_sync,14,done,"{""run_id"": 12, ""user_id"": 14, ""pillar_key"": ""recovery"", ""pillar_score"": 81.0, ""quarter_label"": ""This Quarter"", ""concept_scores"": {""sleep_quality"": 71.42857142857143, ""sleep_duration"": 85.71428571428571, ""bedtime_consistency"": 85.71428571428571}, ""pillar_result_id"": 48, ""assess_session_id"": 12, ""write_progress_entries"": true}","{""ok"": true, ""pillar_key"": ""recovery"", ""objective_id"": 46, ""pillar_result_id"": 48}",,1,,,2026-02-24 10:09:02.255739,2026-02-24 10:12:05.705357
105,assessment_week1_habit_seed,14,done,"{""run_id"": 12, ""user_id"": 14, ""week_no"": 1, ""require_seed"": true, ""assess_session_id"": 12}","{""ok"": true, ""reason"": ""pending_pillar_okr_sync=3"", ""week_no"": 1, ""requeued"": true, ""seeded_count"": 0, ""requeue_count"": 1, ""duplicate_found"": false}",,1,,,2026-02-24 10:09:02.282435,2026-02-24 10:11:51.553801
106,assessment_narratives_seed,14,done,"{""run_id"": 12, ""user_id"": 14}","{""ok"": true, ""run_id"": 12, ""user_id"": 14, ""duration_ms"": 60565, ""narratives_cached"": false, ""narratives_source"": ""llm""}",,1,,,2026-02-24 10:09:02.385492,2026-02-24 10:12:52.165068
107,assessment_week1_habit_seed,8,done,"{""run_id"": 6, ""user_id"": 8, ""week_no"": 1, ""max_requeues"": 30, ""require_seed"": true, ""requeue_count"": 1, ""assess_session_id"": 6, ""last_requeue_reason"": ""pending_pillar_okr_sync=2""}","{""ok"": true, ""week_no"": 1, ""seeded_count"": 4}",,1,,,2026-02-24 10:09:09.835009,2026-02-24 10:12:34.256711
108,pillar_okr_sync,15,done,"{""run_id"": 13, ""user_id"": 15, ""pillar_key"": ""nutrition"", ""pillar_score"": 16.0, ""quarter_label"": ""This Quarter"", ""concept_scores"": {""fruit_veg"": 20.0, ""hydration"": 25.0, ""processed_food"": 0.0, ""protein_intake"": 20.0}, ""pillar_result_id"": 49, ""assess_session_id"": 13, ""write_progress_entries"": true}","{""ok"": true, ""pillar_key"": ""nutrition"", ""objective_id"": 52, ""pillar_result_id"": 49}",,1,,,2026-02-24 10:09:10.502928,2026-02-24 10:12:42.916734
109,pillar_okr_sync,15,done,"{""run_id"": 13, ""user_id"": 15, ""pillar_key"": ""training"", ""pillar_score"": 19.0, ""quarter_label"": ""This Quarter"", ""concept_scores"": {""cardio_frequency"": 33.33333333333333, ""strength_training"": 0.0, ""flexibility_mobility"": 25.0}, ""pillar_result_id"": 50, ""assess_session_id"": 13, ""write_progress_entries"": true}","{""ok"": true, ""pillar_key"": ""training"", ""objective_id"": 50, ""pillar_result_id"": 50}",,1,,,2026-02-24 10:09:12.247906,2026-02-24 10:12:34.11585
110,pillar_okr_sync,15,done,"{""run_id"": 13, ""user_id"": 15, ""pillar_key"": ""resilience"", ""pillar_score"": 29.0, ""quarter_label"": ""This Quarter"", ""concept_scores"": {""stress_recovery"": 28.57142857142857, ""support_openness"": 28.57142857142857, ""positive_connection"": 28.57142857142857, ""emotional_regulation"": 28.57142857142857, ""optimism_perspective"": 28.57142857142857}, ""pillar_result_id"": 51, ""assess_session_id"": 13, ""write_progress_entries"": true}","{""ok"": true, ""pillar_key"": ""resilience"", ""objective_id"": 49, ""pillar_result_id"": 51}",,1,,,2026-02-24 10:09:15.099422,2026-02-24 10:12:30.65878
111,pillar_okr_sync,15,done,"{""run_id"": 13, ""user_id"": 15, ""pillar_key"": ""recovery"", ""pillar_score"": 29.0, ""quarter_label"": ""This Quarter"", ""concept_scores"": {""sleep_quality"": 28.57142857142857, ""sleep_duration"": 28.57142857142857, ""bedtime_consistency"": 28.57142857142857}, ""pillar_result_id"": 52, ""assess_session_id"": 13, ""write_progress_entries"": true}","{""ok"": true, ""pillar_key"": ""recovery"", ""objective_id"": 51, ""pillar_result_id"": 52}",,1,,,2026-02-24 10:09:16.661182,2026-02-24 10:12:36.488923
