id,objective_id,kr_key,description,metric_label,unit,baseline_num,target_num,target_text,actual_num,score,weight,status,notes,created_at,updated_at
127,40,consistent_bedtimes,Increase consistent bedtimes from 3 nights/week to 5 nights/week.,consistent bedtimes,nights/week,3,5,,3,,1,active,"{""concept_key"": ""bedtime_consistency""}",2026-02-23 14:16:34.540202,2026-02-23 14:16:34.540206
128,40,sleep_7_plus_nights,Increase nights with 7+ hours sleep from 3 nights/week to 5 nights/week.,nights with 7+ hours sleep,nights/week,3,5,,3,,1,active,"{""concept_key"": ""sleep_duration""}",2026-02-23 14:16:34.553427,2026-02-23 14:16:34.553432
129,40,wake_refreshed_nights,Increase nights waking refreshed from 3 nights/week to 5 nights/week.,nights waking refreshed,nights/week,3,5,,3,,1,active,"{""concept_key"": ""sleep_quality""}",2026-02-23 14:16:34.567816,2026-02-23 14:16:34.56782
130,41,daily_hydration,Increase daily hydration from 3.5 L/day to 3.8 L/day.,L/day,L/day,3.5,3.8,,3.5,,1,active,"{""concept_key"": ""hydration""}",2026-02-23 14:17:22.02411,2026-02-23 14:17:22.024115
131,41,protein_portions_daily,Increase protein intake from 4 portions/day to 4.5 portions/day.,portions/day,portions/day,4,4.5,,4,,1,active,"{""concept_key"": ""protein_intake""}",2026-02-23 14:17:22.050168,2026-02-23 14:17:22.050171
132,42,strength_sessions_week,Increase strength sessions from 3 sessions/week to 4 sessions/week.,strength sessions,sessions/week,3,4,,3,,1,active,"{""concept_key"": ""strength_training""}",2026-02-23 14:17:54.248369,2026-02-23 14:17:54.248373
133,43,emotional_regulation_practice,Increase emotional regulation practice from 6 days/week to 7 days/week.,days/week,days/week,6,7,,6,85.71428571428571,1,active,"{""concept_key"": ""emotional_regulation""}",2026-02-23 14:18:00.489962,2026-02-23 14:18:00.489966
134,43,stress_recovery_techniques,Increase stress-recovery techniques from 6 days/week to 7 days/week.,days/week,days/week,6,7,,6,85.71428571428571,1,active,"{""concept_key"": ""stress_recovery""}",2026-02-23 14:18:00.504272,2026-02-23 14:18:00.504276
135,43,support_openness_actions,Increase support/openness actions from 6 days/week to 7 days/week.,days/week,days/week,6,7,,6,85.71428571428571,1,active,"{""concept_key"": ""support_openness""}",2026-02-23 14:18:00.517305,2026-02-23 14:18:00.517309
136,44,consistent_bedtimes,Increase consistent bedtimes from 6 nights/week to 7 nights/week.,nights/week,nights/week,6,7,,6,85.71428571428571,1,active,"{""concept_key"": ""bedtime_consistency""}",2026-02-23 14:18:21.527731,2026-02-23 14:18:21.527736
137,44,sleep_7plus_nights,Increase nights with 7+ hours sleep from 6 nights/week to 7 nights/week.,nights/week,nights/week,6,7,,6,85.71428571428571,1,active,"{""concept_key"": ""sleep_duration""}",2026-02-23 14:18:21.545671,2026-02-23 14:18:21.545675
138,44,wake_refreshed_nights,Increase nights waking refreshed from 5 nights/week to 6 nights/week.,nights/week,nights/week,5,6,,5,71.42857142857143,1,active,"{""concept_key"": ""sleep_quality""}",2026-02-23 14:18:21.557681,2026-02-23 14:18:21.557684
139,45,increase_daily_hydration,Increase daily hydration from 3.5 L/day to 3.8 L/day.,daily hydration,L/day,3.5,3.8,,3.5,87.5,1,active,"{""concept_key"": ""hydration""}",2026-02-23 14:19:15.108927,2026-02-23 14:19:15.108934
140,45,add_protein_portion,Increase protein intake from 4 portions/day to 4.5 portions/day.,protein intake,portions/day,4,4.5,,4,80,1,active,"{""concept_key"": ""protein_intake""}",2026-02-23 14:19:15.124027,2026-02-23 14:19:15.124032
141,46,strength_sessions,Increase strength sessions from 3 sessions/week to 4 sessions/week.,strength sessions,sessions/week,3,4,,3,,1,active,"{""concept_key"": ""strength_training""}",2026-02-23 14:19:45.254486,2026-02-23 14:19:45.254489
142,46,short_strength_booster,Increase strength sessions from 0 sessions/week to 1 sessions/week.,sessions/week,sessions/week,0,1,,3,,1,active,"{""concept_key"": ""strength_training""}",2026-02-23 14:19:45.268283,2026-02-23 14:19:45.268287
143,47,emotional_regulation_practice,Increase emotional regulation practice from 6 days/week to 7 days/week.,days/week,days/week,6,7,,6,85.71428571428571,1,active,"{""concept_key"": ""emotional_regulation""}",2026-02-23 14:20:07.446476,2026-02-23 14:20:07.446481
144,47,stress_recovery_techniques,Increase stress-recovery techniques from 6 days/week to 7 days/week.,days/week,days/week,6,7,,6,85.71428571428571,1,active,"{""concept_key"": ""stress_recovery""}",2026-02-23 14:20:07.45954,2026-02-23 14:20:07.459545
145,47,support_openness_actions,Increase support/openness actions from 6 days/week to 7 days/week.,days/week,days/week,6,7,,6,85.71428571428571,1,active,"{""concept_key"": ""support_openness""}",2026-02-23 14:20:07.474408,2026-02-23 14:20:07.474416
146,48,consistent_bedtime_nights,Increase consistent bedtimes from 6 nights/week to 7 nights/week.,nights/week,nights/week,6,7,,6,85.71428571428571,1,active,"{""concept_key"": ""bedtime_consistency""}",2026-02-23 14:20:27.722367,2026-02-23 14:20:27.722373
147,48,seven_plus_hours_nights,Increase nights with 7+ hours sleep from 6 nights/week to 7 nights/week.,nights/week,nights/week,6,7,,6,85.71428571428571,1,active,"{""concept_key"": ""sleep_duration""}",2026-02-23 14:20:27.736659,2026-02-23 14:20:27.736665
148,48,waking_refreshed_nights,Increase nights waking refreshed from 5 nights/week to 6 nights/week.,nights/week,nights/week,5,6,,5,71.42857142857143,1,active,"{""concept_key"": ""sleep_quality""}",2026-02-23 14:20:27.74997,2026-02-23 14:20:27.749974
149,49,increase_hydration,Increase daily hydration from 3.5 L/day to 3.8 L/day.,litres/day,L/day,3.5,3.8,,3.5,,1,active,"{""concept_key"": ""hydration""}",2026-02-23 14:21:36.12458,2026-02-23 14:21:36.124586
150,49,add_protein_portion,Increase protein intake from 4 portions/day to 4.5 portions/day.,portions/day,portions/day,4,4.5,,4,,1,active,"{""concept_key"": ""protein_intake""}",2026-02-23 14:21:36.139522,2026-02-23 14:21:36.139528
151,50,strength_sessions_week,Increase strength sessions from 3 sessions/week to 4 sessions/week.,sessions/week,sessions/week,3,4,,3,,1,active,"{""concept_key"": ""strength_training""}",2026-02-23 14:22:07.469397,2026-02-23 14:22:07.469403
152,51,emotional_regulation_practice,Increase emotional regulation practice from 6 days/week to 7 days/week.,emotional regulation practice,days/week,6,7,,6,85.71428571428571,1,active,"{""concept_key"": ""emotional_regulation""}",2026-02-23 14:22:15.419267,2026-02-23 14:22:15.419271
153,51,stress_recovery_practice,Increase stress-recovery techniques from 6 days/week to 7 days/week.,stress-recovery techniques,days/week,6,7,,6,85.71428571428571,1,active,"{""concept_key"": ""stress_recovery""}",2026-02-23 14:22:15.432269,2026-02-23 14:22:15.432272
154,51,support_openness_checkins,Increase support/openness actions from 6 days/week to 7 days/week.,support/openness actions,days/week,6,7,,6,85.71428571428571,1,active,"{""concept_key"": ""support_openness""}",2026-02-23 14:22:15.444972,2026-02-23 14:22:15.444975
155,52,bedtime_consistency,Increase consistent bedtimes from 6 nights/week to 7 nights/week.,nights/week,nights/week,6,7,,6,85.71428571428571,1,active,"{""concept_key"": ""bedtime_consistency""}",2026-02-23 14:22:40.316496,2026-02-23 14:22:40.316502
156,52,sleep_duration,Increase nights with 7+ hours sleep from 6 nights/week to 7 nights/week.,nights/week,nights/week,6,7,,6,85.71428571428571,1,active,"{""concept_key"": ""sleep_duration""}",2026-02-23 14:22:40.329129,2026-02-23 14:22:40.329135
157,52,sleep_quality,Increase nights waking refreshed from 5 nights/week to 6 nights/week.,nights/week,nights/week,5,6,,5,71.42857142857143,1,active,"{""concept_key"": ""sleep_quality""}",2026-02-23 14:22:40.344046,2026-02-23 14:22:40.344051
158,53,increase_hydration,Increase daily hydration from 3.5 L/day to 3.8 L/day.,L/day,L/day,3.5,3.8,,3.5,87.5,1,active,"{""concept_key"": ""hydration""}",2026-02-23 14:23:28.296177,2026-02-23 14:23:28.296185
159,53,increase_protein,Increase protein intake from 4 portions/day to 4.5 portions/day.,portions/day,portions/day,4,4.5,,4,80,1,active,"{""concept_key"": ""protein_intake""}",2026-02-23 14:23:28.312269,2026-02-23 14:23:28.312276
160,54,emotional_regulation,Increase emotional regulation practice from 6 days/week to 7 days/week.,days/week,days/week,6,7,,6,85.71428571428571,1,active,"{""concept_key"": ""emotional_regulation""}",2026-02-23 14:24:13.328533,2026-02-23 14:24:13.328537
161,54,stress_recovery,Increase stress-recovery techniques from 6 days/week to 7 days/week.,days/week,days/week,6,7,,6,85.71428571428571,1,active,"{""concept_key"": ""stress_recovery""}",2026-02-23 14:24:13.340008,2026-02-23 14:24:13.340012
162,54,support_openness,Increase support/openness actions from 6 days/week to 7 days/week.,days/week,days/week,6,7,,6,85.71428571428571,1,active,"{""concept_key"": ""support_openness""}",2026-02-23 14:24:13.350823,2026-02-23 14:24:13.350826
163,55,strength_sessions_weekly,Increase strength sessions from 3 sessions/week to 4 sessions/week.,sessions/week,sessions/week,3,4,,3,75,1,active,"{""concept_key"": ""strength_training""}",2026-02-23 14:24:13.979101,2026-02-23 14:24:13.979107
164,55,heavy_or_progressive_sessions,Increase strength sessions from 1 sessions/week to 2 sessions/week.,sessions/week,sessions/week,1,2,,3,,1,active,"{""concept_key"": ""strength_training""}",2026-02-23 14:24:13.99295,2026-02-23 14:24:13.992955
165,56,bedtime_consistency,Increase consistent bedtimes from 6 nights/week to 7 nights/week.,nights/week,nights/week,6,7,,6,,1,active,"{""concept_key"": ""bedtime_consistency""}",2026-02-23 14:24:37.829334,2026-02-23 14:24:37.829341
166,56,sleep_duration,Increase nights with 7+ hours sleep from 6 nights/week to 7 nights/week.,nights/week,nights/week,6,7,,6,,1,active,"{""concept_key"": ""sleep_duration""}",2026-02-23 14:24:37.84167,2026-02-23 14:24:37.841676
167,56,sleep_quality,Increase nights waking refreshed from 5 nights/week to 6 nights/week.,nights/week,nights/week,5,6,,5,,1,active,"{""concept_key"": ""sleep_quality""}",2026-02-23 14:24:37.853494,2026-02-23 14:24:37.8535
168,57,increase_fruit_veg,Increase fruit & vegetable portions from 1 portions/day to 3 portions/day.,fruit & vegetable portions,portions/day,1,3,,1,,1,active,"{""concept_key"": ""fruit_veg""}",2026-02-23 14:25:57.267848,2026-02-23 14:25:57.267854
169,57,increase_hydration,Increase daily hydration from 1 L/day to 2 L/day.,daily hydration,L/day,1,2,,1,,1,active,"{""concept_key"": ""hydration""}",2026-02-23 14:25:57.281409,2026-02-23 14:25:57.281413
170,57,reduce_processed_food,Reduce processed food intake from 4 portions/day to 2 portions/day.,processed food intake,portions/day,4,2,,4,,1,active,"{""concept_key"": ""processed_food""}",2026-02-23 14:25:57.295251,2026-02-23 14:25:57.295257
171,57,increase_protein,Increase protein intake from 1 portions/day to 2 portions/day.,protein intake,portions/day,1,2,,1,,1,active,"{""concept_key"": ""protein_intake""}",2026-02-23 14:25:57.308797,2026-02-23 14:25:57.308802
172,58,cardio_sessions,Increase cardio sessions from 1 sessions/week to 3 sessions/week.,sessions/week,sessions/week,1,3,,1,33.33333333333333,1,active,"{""concept_key"": ""cardio_frequency""}",2026-02-23 14:26:14.699421,2026-02-23 14:26:14.699425
173,58,strength_sessions,Increase strength sessions from 0 sessions/week to 2 sessions/week.,sessions/week,sessions/week,0,2,,0,0,1,active,"{""concept_key"": ""strength_training""}",2026-02-23 14:26:14.710696,2026-02-23 14:26:14.710701
174,58,mobility_sessions,Increase mobility/flexibility work from 1 sessions/week to 2 sessions/week.,sessions/week,sessions/week,1,2,,1,25,1,active,"{""concept_key"": ""flexibility_mobility""}",2026-02-23 14:26:14.721622,2026-02-23 14:26:14.721625
175,59,emotional_regulation_practice,Increase emotional regulation practice from 2 days/week to 4 days/week.,emotional regulation practice,days/week,2,4,,2,,1,active,"{""concept_key"": ""emotional_regulation""}",2026-02-23 14:26:25.57297,2026-02-23 14:26:25.572974
176,59,stress_recovery_breaks,Increase stress-recovery techniques from 2 days/week to 4 days/week.,stress-recovery techniques,days/week,2,4,,2,,1,active,"{""concept_key"": ""stress_recovery""}",2026-02-23 14:26:25.586663,2026-02-23 14:26:25.586668
177,59,positive_connection_actions,Increase positive connection actions from 2 days/week to 4 days/week.,positive connection actions,days/week,2,4,,2,,1,active,"{""concept_key"": ""positive_connection""}",2026-02-23 14:26:25.612221,2026-02-23 14:26:25.612226
178,60,consistent_bedtimes,Increase consistent bedtimes from 2 nights/week to 4 nights/week.,consistent bedtimes,nights/week,2,4,,2,28.57142857142857,1,active,"{""concept_key"": ""bedtime_consistency""}",2026-02-23 14:26:39.770035,2026-02-23 14:26:39.77004
179,60,sleep_duration_7plus,Increase nights with 7+ hours sleep from 2 nights/week to 4 nights/week.,nights with 7+ hours sleep,nights/week,2,4,,2,28.57142857142857,1,active,"{""concept_key"": ""sleep_duration""}",2026-02-23 14:26:39.781229,2026-02-23 14:26:39.781233
180,60,sleep_quality_refreshed,Increase nights waking refreshed from 2 nights/week to 4 nights/week.,nights waking refreshed,nights/week,2,4,,2,28.57142857142857,1,active,"{""concept_key"": ""sleep_quality""}",2026-02-23 14:26:39.793767,2026-02-23 14:26:39.793772
181,61,fruit_veg_portions,Increase fruit & vegetable portions from 1 portions/day to 3 portions/day.,fruit & vegetable portions,portions/day,1,3,,1,,1,active,"{""concept_key"": ""fruit_veg""}",2026-02-23 14:27:32.828826,2026-02-23 14:27:32.828831
182,61,daily_hydration,Increase daily hydration from 1 L/day to 1.5 L/day.,daily hydration,L/day,1,1.5,,1,,1,active,"{""concept_key"": ""hydration""}",2026-02-23 14:27:32.842577,2026-02-23 14:27:32.842581
183,61,reduce_processed_food,Reduce processed food intake from 4 portions/day to 2 portions/day.,processed food portions,portions/day,4,2,,4,,1,active,"{""concept_key"": ""processed_food""}",2026-02-23 14:27:32.855775,2026-02-23 14:27:32.85578
184,61,protein_portions,Increase protein intake from 1 portions/day to 2 portions/day.,protein portions,portions/day,1,2,,1,,1,active,"{""concept_key"": ""protein_intake""}",2026-02-23 14:27:32.873466,2026-02-23 14:27:32.873472
185,62,emotional_regulation,Increase emotional regulation practice from 2 days/week to 4 days/week.,days/week,days/week,2,4,,2,,1,active,"{""concept_key"": ""emotional_regulation""}",2026-02-23 14:27:59.146584,2026-02-23 14:27:59.14659
186,62,stress_recovery,Increase stress-recovery techniques from 2 days/week to 4 days/week.,days/week,days/week,2,4,,2,,1,active,"{""concept_key"": ""stress_recovery""}",2026-02-23 14:27:59.158952,2026-02-23 14:27:59.158959
187,62,support_openness,Increase support/openness actions from 2 days/week to 4 days/week.,days/week,days/week,2,4,,2,,1,active,"{""concept_key"": ""support_openness""}",2026-02-23 14:27:59.170739,2026-02-23 14:27:59.170743
188,63,cardio_sessions,Increase cardio sessions from 1 sessions/week to 3 sessions/week.,sessions/week,sessions/week,1,3,,1,33.33333333333333,1,active,"{""concept_key"": ""cardio_frequency""}",2026-02-23 14:28:00.301375,2026-02-23 14:28:00.301381
189,63,strength_sessions,Increase strength sessions from 0 sessions/week to 1 sessions/week.,sessions/week,sessions/week,0,1,,0,0,1,active,"{""concept_key"": ""strength_training""}",2026-02-23 14:28:00.315853,2026-02-23 14:28:00.315859
190,63,mobility_sessions,Increase mobility/flexibility work from 1 sessions/week to 3 sessions/week.,sessions/week,sessions/week,1,3,,1,25,1,active,"{""concept_key"": ""flexibility_mobility""}",2026-02-23 14:28:00.329028,2026-02-23 14:28:00.329032
191,64,bedtime_consistency,Increase consistent bedtimes from 2 nights/week to 4 nights/week.,consistent bedtimes,nights/week,2,4,,2,28.57142857142857,1,active,"{""concept_key"": ""bedtime_consistency""}",2026-02-23 14:28:22.126995,2026-02-23 14:28:22.127
192,64,sleep_duration,Increase nights with 7+ hours sleep from 2 nights/week to 4 nights/week.,nights with 7+ hours sleep,nights/week,2,4,,2,28.57142857142857,1,active,"{""concept_key"": ""sleep_duration""}",2026-02-23 14:28:22.137942,2026-02-23 14:28:22.137947
193,64,sleep_quality,Increase nights waking refreshed from 2 nights/week to 4 nights/week.,nights waking refreshed,nights/week,2,4,,2,28.57142857142857,1,active,"{""concept_key"": ""sleep_quality""}",2026-02-23 14:28:22.148959,2026-02-23 14:28:22.148963
194,65,fruit_veg_portions,Increase fruit & vegetable portions from 1 portions/day to 3 portions/day.,portions/day,portions/day,1,3,,1,20,1,active,"{""concept_key"": ""fruit_veg""}",2026-02-23 14:29:21.568509,2026-02-23 14:29:21.568513
195,65,hydration_l_per_day,Increase daily hydration from 1 L/day to 2 L/day.,litres/day,L/day,1,2,,1,25,1,active,"{""concept_key"": ""hydration""}",2026-02-23 14:29:21.581649,2026-02-23 14:29:21.581652
196,65,reduce_processed_food,Reduce processed food intake from 4 portions/day to 2 portions/day.,portions/day,portions/day,4,2,,4,0,1,active,"{""concept_key"": ""processed_food""}",2026-02-23 14:29:21.596325,2026-02-23 14:29:21.596332
197,65,protein_portions,Increase protein intake from 1 portions/day to 2 portions/day.,portions/day,portions/day,1,2,,1,20,1,active,"{""concept_key"": ""protein_intake""}",2026-02-23 14:29:21.610126,2026-02-23 14:29:21.610131
198,66,emotional_regulation,Increase emotional regulation practice from 2 days/week to 4 days/week.,emotional regulation practice,days/week,2,4,,2,28.57142857142857,1,active,"{""concept_key"": ""emotional_regulation""}",2026-02-23 14:29:47.556783,2026-02-23 14:29:47.556789
199,66,stress_recovery,Increase stress-recovery techniques from 2 days/week to 4 days/week.,stress-recovery techniques,days/week,2,4,,2,28.57142857142857,1,active,"{""concept_key"": ""stress_recovery""}",2026-02-23 14:29:47.570359,2026-02-23 14:29:47.570364
200,66,support_openness,Increase support/openness actions from 2 days/week to 3 days/week.,support/openness actions,days/week,2,3,,2,28.57142857142857,1,active,"{""concept_key"": ""support_openness""}",2026-02-23 14:29:47.583033,2026-02-23 14:29:47.583036
201,67,cardio_sessions_week,Increase cardio sessions from 1 sessions/week to 3 sessions/week.,days/week,sessions/week,1,3,,1,,1,active,"{""concept_key"": ""cardio_frequency""}",2026-02-23 14:29:49.18433,2026-02-23 14:29:49.184334
202,67,strength_sessions_weekly,Increase strength sessions from 0 sessions/week to 1 sessions/week.,sessions/week,sessions/week,0,1,,0,,1,active,"{""concept_key"": ""strength_training""}",2026-02-23 14:29:49.194817,2026-02-23 14:29:49.194821
203,67,mobility_days_week,Increase mobility/flexibility work from 1 sessions/week to 3 sessions/week.,days/week,sessions/week,1,3,,1,,1,active,"{""concept_key"": ""flexibility_mobility""}",2026-02-23 14:29:49.205374,2026-02-23 14:29:49.205377
204,68,bedtime_consistency,Increase consistent bedtimes from 2 nights/week to 4 nights/week.,consistent bedtimes,nights/week,2,4,,2,,1,active,"{""concept_key"": ""bedtime_consistency""}",2026-02-23 14:30:07.878872,2026-02-23 14:30:07.878879
205,68,sleep_duration,Increase nights with 7+ hours sleep from 2 nights/week to 4 nights/week.,nights with 7+ hours sleep,nights/week,2,4,,2,,1,active,"{""concept_key"": ""sleep_duration""}",2026-02-23 14:30:07.89267,2026-02-23 14:30:07.892676
206,68,sleep_quality,Increase nights waking refreshed from 2 nights/week to 4 nights/week.,nights waking refreshed,nights/week,2,4,,2,,1,active,"{""concept_key"": ""sleep_quality""}",2026-02-23 14:30:07.906857,2026-02-23 14:30:07.906863
207,69,fruit_veg_portions,Increase fruit & vegetable portions from 1 portions/day to 2 portions/day.,fruit & vegetable portions,portions/day,1,2,,1,,1,active,"{""concept_key"": ""fruit_veg""}",2026-02-23 14:31:02.718787,2026-02-23 14:31:02.718791
208,69,daily_hydration_litres,Increase daily hydration from 1 L/day to 1.5 L/day.,daily hydration,L/day,1,1.5,,1,,1,active,"{""concept_key"": ""hydration""}",2026-02-23 14:31:02.729734,2026-02-23 14:31:02.729738
209,69,processed_food_portions,Reduce processed food intake from 4 portions/day to 3 portions/day.,processed food intake,portions/day,4,3,,4,,1,active,"{""concept_key"": ""processed_food""}",2026-02-23 14:31:02.741739,2026-02-23 14:31:02.741745
210,70,cardio_sessions,Increase cardio sessions from 1 sessions/week to 3 sessions/week.,cardio sessions,sessions/week,1,3,,1,33.33333333333333,1,active,"{""concept_key"": ""cardio_frequency""}",2026-02-23 14:31:35.016444,2026-02-23 14:31:35.01645
211,70,strength_sessions,Increase strength sessions from 0 sessions/week to 1 sessions/week.,strength sessions,sessions/week,0,1,,0,0,1,active,"{""concept_key"": ""strength_training""}",2026-02-23 14:31:35.027515,2026-02-23 14:31:35.027521
212,70,flexibility_sessions,Increase mobility/flexibility work from 1 sessions/week to 3 sessions/week.,mobility/flexibility work,sessions/week,1,3,,1,25,1,active,"{""concept_key"": ""flexibility_mobility""}",2026-02-23 14:31:35.039214,2026-02-23 14:31:35.03922
213,71,emotional_regulation,Increase emotional regulation practice from 2 days/week to 4 days/week.,emotional regulation practice,days/week,2,4,,2,28.57142857142857,1,active,"{""concept_key"": ""emotional_regulation""}",2026-02-23 14:31:35.472724,2026-02-23 14:31:35.47273
214,71,stress_recovery,Increase stress-recovery techniques from 2 days/week to 4 days/week.,stress-recovery techniques,days/week,2,4,,2,28.57142857142857,1,active,"{""concept_key"": ""stress_recovery""}",2026-02-23 14:31:35.486708,2026-02-23 14:31:35.486714
215,71,support_openness,Increase support/openness actions from 2 days/week to 4 days/week.,support/openness actions,days/week,2,4,,2,28.57142857142857,1,active,"{""concept_key"": ""support_openness""}",2026-02-23 14:31:35.500564,2026-02-23 14:31:35.50057
216,72,consistent_bedtimes,Increase consistent bedtimes from 2 nights/week to 4 nights/week.,nights/week,nights/week,2,4,,2,,1,active,"{""concept_key"": ""bedtime_consistency""}",2026-02-23 14:31:53.326073,2026-02-23 14:31:53.326079
217,72,seven_hour_nights,Increase nights with 7+ hours sleep from 2 nights/week to 4 nights/week.,nights/week,nights/week,2,4,,2,,1,active,"{""concept_key"": ""sleep_duration""}",2026-02-23 14:31:53.337544,2026-02-23 14:31:53.337548
218,72,wake_refreshed_nights,Increase nights waking refreshed from 2 nights/week to 4 nights/week.,nights/week,nights/week,2,4,,2,,1,active,"{""concept_key"": ""sleep_quality""}",2026-02-23 14:31:53.351307,2026-02-23 14:31:53.351311
219,73,fruit_veg_portions,Increase fruit & vegetable portions from 4 portions/day to 4.5 portions/day.,fruit & vegetable portions,portions/day,4,4.5,,4,,1,active,"{""concept_key"": ""fruit_veg""}",2026-02-23 14:33:07.633052,2026-02-23 14:33:07.633058
220,73,hydration_l_per_day,Increase daily hydration from 3 L/day to 3.5 L/day.,daily hydration,L/day,3,3.5,,3,,1,active,"{""concept_key"": ""hydration""}",2026-02-23 14:33:07.646941,2026-02-23 14:33:07.646945
221,73,protein_portions,Increase protein intake from 4 portions/day to 4.5 portions/day.,protein intake,portions/day,4,4.5,,4,,1,active,"{""concept_key"": ""protein_intake""}",2026-02-23 14:33:07.661366,2026-02-23 14:33:07.661371
222,74,increase_cardio_days,Increase cardio sessions from 4 sessions/week to 5 sessions/week.,days/week,sessions/week,4,5,,4,,1,active,"{""concept_key"": ""cardio_frequency""}",2026-02-23 14:33:21.978219,2026-02-23 14:33:21.978225
223,74,increase_strength_sessions,Increase strength sessions from 3 sessions/week to 4 sessions/week.,sessions/week,sessions/week,3,4,,3,,1,active,"{""concept_key"": ""strength_training""}",2026-02-23 14:33:21.989704,2026-02-23 14:33:21.98971
224,75,emotional_regulation,Increase emotional regulation practice from 5 days/week to 6 days/week.,emotional regulation practice,days/week,5,6,,5,71.42857142857143,1,active,"{""concept_key"": ""emotional_regulation""}",2026-02-23 14:33:34.510793,2026-02-23 14:33:34.510799
225,75,stress_recovery,Increase stress-recovery techniques from 5 days/week to 6 days/week.,stress-recovery techniques,days/week,5,6,,5,71.42857142857143,1,active,"{""concept_key"": ""stress_recovery""}",2026-02-23 14:33:34.559084,2026-02-23 14:33:34.559088
226,75,support_openness,Increase support/openness actions from 5 days/week to 6 days/week.,support/openness actions,days/week,5,6,,5,71.42857142857143,1,active,"{""concept_key"": ""support_openness""}",2026-02-23 14:33:34.598274,2026-02-23 14:33:34.598279
227,76,consistent_bedtime_nights,Increase consistent bedtimes from 5 nights/week to 6 nights/week.,consistent bedtimes,nights/week,5,6,,5,71.42857142857143,1,active,"{""concept_key"": ""bedtime_consistency""}",2026-02-23 14:33:44.770794,2026-02-23 14:33:44.7708
228,76,nights_7_plus_sleep,Increase nights with 7+ hours sleep from 5 nights/week to 6 nights/week.,nights with 7+ hours sleep,nights/week,5,6,,5,71.42857142857143,1,active,"{""concept_key"": ""sleep_duration""}",2026-02-23 14:33:44.781913,2026-02-23 14:33:44.781918
229,76,nights_waking_refreshed,Increase nights waking refreshed from 5 nights/week to 6 nights/week.,nights waking refreshed,nights/week,5,6,,5,71.42857142857143,1,active,"{""concept_key"": ""sleep_quality""}",2026-02-23 14:33:44.793421,2026-02-23 14:33:44.793426
230,77,fruit_veg_portions,Increase fruit & vegetable portions from 4 portions/day to 5 portions/day.,fruit & vegetable portions,portions/day,4,5,,4,80,1,active,"{""concept_key"": ""fruit_veg""}",2026-02-23 14:34:46.211557,2026-02-23 14:34:46.211562
231,77,daily_hydration_l,Increase daily hydration from 3 L/day to 3.5 L/day.,daily hydration,L/day,3,3.5,,3,75,1,active,"{""concept_key"": ""hydration""}",2026-02-23 14:34:46.225685,2026-02-23 14:34:46.225689
232,77,protein_portions,Increase protein intake from 4 portions/day to 5 portions/day.,protein intake,portions/day,4,5,,4,80,1,active,"{""concept_key"": ""protein_intake""}",2026-02-23 14:34:46.239051,2026-02-23 14:34:46.239055
233,78,emotional_regulation,Increase emotional regulation practice from 5 days/week to 6 days/week.,days/week,days/week,5,6,,5,71.43,1,active,"{""concept_key"": ""emotional_regulation""}",2026-02-23 14:35:29.280039,2026-02-23 14:35:29.280043
234,78,stress_recovery,Increase stress-recovery techniques from 5 days/week to 6 days/week.,days/week,days/week,5,6,,5,71.43,1,active,"{""concept_key"": ""stress_recovery""}",2026-02-23 14:35:29.292154,2026-02-23 14:35:29.292159
235,78,support_openness,Increase support/openness actions from 5 days/week to 6 days/week.,days/week,days/week,5,6,,5,71.43,1,active,"{""concept_key"": ""support_openness""}",2026-02-23 14:35:29.303709,2026-02-23 14:35:29.303715
236,79,strength_sessions_week,Increase strength sessions from 3 sessions/week to 4 sessions/week.,sessions/week,sessions/week,3,4,,3,,1,active,"{""concept_key"": ""strength_training""}",2026-02-23 14:35:34.840333,2026-02-23 14:35:34.840338
237,79,strength_short_sessions,Increase strength sessions from 0 sessions/week to 1 sessions/week.,sessions/week,sessions/week,0,1,,3,,1,active,"{""concept_key"": ""strength_training""}",2026-02-23 14:35:34.854206,2026-02-23 14:35:34.85421
238,80,consistent_bedtimes,Increase consistent bedtimes from 5 nights/week to 6 nights/week.,consistent bedtimes,nights/week,5,6,,5,71.42857142857143,1,active,"{""concept_key"": ""bedtime_consistency""}",2026-02-23 14:35:51.73718,2026-02-23 14:35:51.737184
239,80,sleep_7plus_nights,Increase nights with 7+ hours sleep from 5 nights/week to 6 nights/week.,nights with 7+ hours sleep,nights/week,5,6,,5,71.42857142857143,1,active,"{""concept_key"": ""sleep_duration""}",2026-02-23 14:35:51.749484,2026-02-23 14:35:51.749489
240,80,wake_refreshed_nights,Increase nights waking refreshed from 5 nights/week to 6 nights/week.,nights waking refreshed,nights/week,5,6,,5,71.42857142857143,1,active,"{""concept_key"": ""sleep_quality""}",2026-02-23 14:35:51.760982,2026-02-23 14:35:51.760986
241,81,increase_fruit_veg,Increase fruit & vegetable portions from 4 portions/day to 4.5 portions/day.,portions/day,portions/day,4,4.5,,4,80,1,active,"{""concept_key"": ""fruit_veg""}",2026-02-23 14:36:53.3193,2026-02-23 14:36:53.319306
242,81,increase_hydration,Increase daily hydration from 3 L/day to 3.5 L/day.,L/day,L/day,3,3.5,,3,75,1,active,"{""concept_key"": ""hydration""}",2026-02-23 14:36:53.342394,2026-02-23 14:36:53.342401
