id,kind,user_id,status,payload,result,error,attempts,available_at,locked_at,locked_by,created_at,updated_at
55,pillar_okr_sync,11,done,"{""run_id"": 9, ""user_id"": 11, ""pillar_key"": ""nutrition"", ""pillar_score"": 92.0, ""quarter_label"": ""This Quarter"", ""concept_scores"": {""fruit_veg"": 100.0, ""hydration"": 87.5, ""processed_food"": 100.0, ""protein_intake"": 80.0}, ""pillar_result_id"": 33, ""assess_session_id"": 9, ""write_progress_entries"": true}","{""ok"": true, ""pillar_key"": ""nutrition"", ""objective_id"": 33, ""pillar_result_id"": 33}",,1,,,,2026-02-24 11:43:26.986499,2026-02-24 11:45:38.929983
56,pillar_okr_sync,11,done,"{""run_id"": 9, ""user_id"": 11, ""pillar_key"": ""training"", ""pillar_score"": 92.0, ""quarter_label"": ""This Quarter"", ""concept_scores"": {""cardio_frequency"": 100.0, ""strength_training"": 75.0, ""flexibility_mobility"": 100.0}, ""pillar_result_id"": 34, ""assess_session_id"": 9, ""write_progress_entries"": true}","{""ok"": true, ""pillar_key"": ""training"", ""objective_id"": 36, ""pillar_result_id"": 34}",,1,,,,2026-02-24 11:43:28.883092,2026-02-24 11:45:53.766131
57,pillar_okr_sync,11,done,"{""run_id"": 9, ""user_id"": 11, ""pillar_key"": ""resilience"", ""pillar_score"": 86.0, ""quarter_label"": ""This Quarter"", ""concept_scores"": {""stress_recovery"": 85.71428571428571, ""support_openness"": 85.71428571428571, ""positive_connection"": 85.71428571428571, ""emotional_regulation"": 85.71428571428571, ""optimism_perspective"": 85.71428571428571}, ""pillar_result_id"": 35, ""assess_session_id"": 9, ""write_progress_entries"": true}","{""ok"": true, ""pillar_key"": ""resilience"", ""objective_id"": 34, ""pillar_result_id"": 35}",,1,,,,2026-02-24 11:43:31.269451,2026-02-24 11:45:48.788294
58,pillar_okr_sync,11,done,"{""run_id"": 9, ""user_id"": 11, ""pillar_key"": ""recovery"", ""pillar_score"": 81.0, ""quarter_label"": ""This Quarter"", ""concept_scores"": {""sleep_quality"": 71.42857142857143, ""sleep_duration"": 85.71428571428571, ""bedtime_consistency"": 85.71428571428571}, ""pillar_result_id"": 36, ""assess_session_id"": 9, ""write_progress_entries"": true}","{""ok"": true, ""pillar_key"": ""recovery"", ""objective_id"": 35, ""pillar_result_id"": 36}",,1,,,,2026-02-24 11:43:32.724237,2026-02-24 11:45:50.587138
59,assessment_week1_habit_seed,11,done,"{""run_id"": 9, ""user_id"": 11, ""week_no"": 1, ""require_seed"": true, ""assess_session_id"": 9}","{""ok"": true, ""reason"": ""pending_pillar_okr_sync=4"", ""week_no"": 1, ""requeued"": true, ""seeded_count"": 0, ""requeue_count"": 1, ""duplicate_found"": false, ""requeue_not_before"": ""2026-02-24T11:45:41.814513"", ""requeue_delay_seconds"": 5}",,1,,,,2026-02-24 11:43:32.75291,2026-02-24 11:45:36.854959
60,assessment_narratives_seed,11,done,"{""run_id"": 9, ""user_id"": 11}","{""ok"": true, ""run_id"": 9, ""user_id"": 11, ""duration_ms"": 49735, ""narratives_cached"": false, ""narratives_source"": ""llm""}",,1,,,,2026-02-24 11:43:32.850018,2026-02-24 11:46:26.647254
61,assessment_week1_habit_seed,7,done,"{""run_id"": 5, ""user_id"": 7, ""week_no"": 1, ""max_requeues"": 30, ""require_seed"": true, ""requeue_count"": 1, ""assess_session_id"": 5, ""last_requeue_reason"": ""pending_pillar_okr_sync=3""}","{""ok"": true, ""week_no"": 1, ""seeded_count"": 4}",,1,2026-02-24 11:43:45.897657,,,2026-02-24 11:43:40.911798,2026-02-24 11:46:14.78632
62,pillar_okr_sync,12,done,"{""run_id"": 10, ""user_id"": 12, ""pillar_key"": ""nutrition"", ""pillar_score"": 92.0, ""quarter_label"": ""This Quarter"", ""concept_scores"": {""fruit_veg"": 100.0, ""hydration"": 87.5, ""processed_food"": 100.0, ""protein_intake"": 80.0}, ""pillar_result_id"": 37, ""assess_session_id"": 10, ""write_progress_entries"": true}","{""ok"": true, ""pillar_key"": ""nutrition"", ""objective_id"": 37, ""pillar_result_id"": 37}",,1,,,,2026-02-24 11:43:41.08073,2026-02-24 11:46:13.394975
63,pillar_okr_sync,12,done,"{""run_id"": 10, ""user_id"": 12, ""pillar_key"": ""training"", ""pillar_score"": 92.0, ""quarter_label"": ""This Quarter"", ""concept_scores"": {""cardio_frequency"": 100.0, ""strength_training"": 75.0, ""flexibility_mobility"": 100.0}, ""pillar_result_id"": 38, ""assess_session_id"": 10, ""write_progress_entries"": true}","{""ok"": true, ""pillar_key"": ""training"", ""objective_id"": 38, ""pillar_result_id"": 38}",,1,,,,2026-02-24 11:43:43.007573,2026-02-24 11:46:18.103705
64,pillar_okr_sync,12,done,"{""run_id"": 10, ""user_id"": 12, ""pillar_key"": ""resilience"", ""pillar_score"": 86.0, ""quarter_label"": ""This Quarter"", ""concept_scores"": {""stress_recovery"": 85.71428571428571, ""support_openness"": 85.71428571428571, ""positive_connection"": 85.71428571428571, ""emotional_regulation"": 85.71428571428571, ""optimism_perspective"": 85.71428571428571}, ""pillar_result_id"": 39, ""assess_session_id"": 10, ""write_progress_entries"": true}","{""ok"": true, ""pillar_key"": ""resilience"", ""objective_id"": 39, ""pillar_result_id"": 39}",,1,,,,2026-02-24 11:43:45.554563,2026-02-24 11:46:18.522202
65,pillar_okr_sync,12,done,"{""run_id"": 10, ""user_id"": 12, ""pillar_key"": ""recovery"", ""pillar_score"": 81.0, ""quarter_label"": ""This Quarter"", ""concept_scores"": {""sleep_quality"": 71.42857142857143, ""sleep_duration"": 85.71428571428571, ""bedtime_consistency"": 85.71428571428571}, ""pillar_result_id"": 40, ""assess_session_id"": 10, ""write_progress_entries"": true}","{""ok"": true, ""pillar_key"": ""recovery"", ""objective_id"": 40, ""pillar_result_id"": 40}",,1,,,,2026-02-24 11:43:47.327924,2026-02-24 11:46:29.239484
66,assessment_week1_habit_seed,12,done,"{""run_id"": 10, ""user_id"": 12, ""week_no"": 1, ""require_seed"": true, ""assess_session_id"": 10}","{""ok"": true, ""reason"": ""pending_pillar_okr_sync=3"", ""week_no"": 1, ""requeued"": true, ""seeded_count"": 0, ""requeue_count"": 1, ""duplicate_found"": false, ""requeue_not_before"": ""2026-02-24T11:46:18.436732"", ""requeue_delay_seconds"": 5}",,1,,,,2026-02-24 11:43:47.357464,2026-02-24 11:46:13.477635
67,assessment_narratives_seed,12,done,"{""run_id"": 10, ""user_id"": 12}","{""ok"": true, ""run_id"": 10, ""user_id"": 12, ""duration_ms"": 63319, ""narratives_cached"": false, ""narratives_source"": ""llm""}",,1,,,,2026-02-24 11:43:47.455312,2026-02-24 11:47:16.844217
68,pillar_okr_sync,13,done,"{""run_id"": 11, ""user_id"": 13, ""pillar_key"": ""nutrition"", ""pillar_score"": 92.0, ""quarter_label"": ""This Quarter"", ""concept_scores"": {""fruit_veg"": 100.0, ""hydration"": 87.5, ""processed_food"": 100.0, ""protein_intake"": 80.0}, ""pillar_result_id"": 41, ""assess_session_id"": 11, ""write_progress_entries"": true}","{""ok"": true, ""pillar_key"": ""nutrition"", ""objective_id"": 41, ""pillar_result_id"": 41}",,1,,,,2026-02-24 11:43:55.629533,2026-02-24 11:46:37.949484
69,pillar_okr_sync,13,done,"{""run_id"": 11, ""user_id"": 13, ""pillar_key"": ""training"", ""pillar_score"": 92.0, ""quarter_label"": ""This Quarter"", ""concept_scores"": {""cardio_frequency"": 100.0, ""strength_training"": 75.0, ""flexibility_mobility"": 100.0}, ""pillar_result_id"": 42, ""assess_session_id"": 11, ""write_progress_entries"": true}","{""ok"": true, ""pillar_key"": ""training"", ""objective_id"": 43, ""pillar_result_id"": 42}",,1,,,,2026-02-24 11:43:57.419379,2026-02-24 11:46:47.148801
70,pillar_okr_sync,13,done,"{""run_id"": 11, ""user_id"": 13, ""pillar_key"": ""resilience"", ""pillar_score"": 86.0, ""quarter_label"": ""This Quarter"", ""concept_scores"": {""stress_recovery"": 85.71428571428571, ""support_openness"": 85.71428571428571, ""positive_connection"": 85.71428571428571, ""emotional_regulation"": 85.71428571428571, ""optimism_perspective"": 85.71428571428571}, ""pillar_result_id"": 43, ""assess_session_id"": 11, ""write_progress_entries"": true}","{""ok"": true, ""pillar_key"": ""resilience"", ""objective_id"": 42, ""pillar_result_id"": 43}",,1,,,,2026-02-24 11:43:59.793037,2026-02-24 11:46:39.543454
71,pillar_okr_sync,13,done,"{""run_id"": 11, ""user_id"": 13, ""pillar_key"": ""recovery"", ""pillar_score"": 81.0, ""quarter_label"": ""This Quarter"", ""concept_scores"": {""sleep_quality"": 71.42857142857143, ""sleep_duration"": 85.71428571428571, ""bedtime_consistency"": 85.71428571428571}, ""pillar_result_id"": 44, ""assess_session_id"": 11, ""write_progress_entries"": true}","{""ok"": true, ""pillar_key"": ""recovery"", ""objective_id"": 44, ""pillar_result_id"": 44}",,1,,,,2026-02-24 11:44:01.246259,2026-02-24 11:46:57.729299
72,assessment_week1_habit_seed,13,done,"{""run_id"": 11, ""user_id"": 13, ""week_no"": 1, ""require_seed"": true, ""assess_session_id"": 11}","{""ok"": true, ""reason"": ""pending_pillar_okr_sync=4"", ""week_no"": 1, ""requeued"": true, ""seeded_count"": 0, ""requeue_count"": 1, ""duplicate_found"": false, ""requeue_not_before"": ""2026-02-24T11:46:34.289486"", ""requeue_delay_seconds"": 5}",,1,,,,2026-02-24 11:44:01.277961,2026-02-24 11:46:29.325231
73,assessment_narratives_seed,13,done,"{""run_id"": 11, ""user_id"": 13}","{""ok"": true, ""run_id"": 11, ""user_id"": 13, ""duration_ms"": 60474, ""narratives_cached"": false, ""narratives_source"": ""llm""}",,1,,,,2026-02-24 11:44:01.376982,2026-02-24 11:47:29.855221
74,assessment_week1_habit_seed,8,done,"{""run_id"": 6, ""user_id"": 8, ""week_no"": 1, ""max_requeues"": 30, ""require_seed"": true, ""requeue_count"": 1, ""assess_session_id"": 6, ""last_requeue_reason"": ""pending_pillar_okr_sync=3""}","{""ok"": true, ""week_no"": 1, ""seeded_count"": 4}",,1,2026-02-24 11:44:13.192038,,,2026-02-24 11:44:08.209044,2026-02-24 11:47:04.178277
75,pillar_okr_sync,14,done,"{""run_id"": 12, ""user_id"": 14, ""pillar_key"": ""nutrition"", ""pillar_score"": 92.0, ""quarter_label"": ""This Quarter"", ""concept_scores"": {""fruit_veg"": 100.0, ""hydration"": 87.5, ""processed_food"": 100.0, ""protein_intake"": 80.0}, ""pillar_result_id"": 45, ""assess_session_id"": 12, ""write_progress_entries"": true}","{""ok"": true, ""pillar_key"": ""nutrition"", ""objective_id"": 46, ""pillar_result_id"": 45}",,1,,,,2026-02-24 11:44:09.582525,2026-02-24 11:47:09.951389
76,pillar_okr_sync,14,done,"{""run_id"": 12, ""user_id"": 14, ""pillar_key"": ""training"", ""pillar_score"": 92.0, ""quarter_label"": ""This Quarter"", ""concept_scores"": {""cardio_frequency"": 100.0, ""strength_training"": 75.0, ""flexibility_mobility"": 100.0}, ""pillar_result_id"": 46, ""assess_session_id"": 12, ""write_progress_entries"": true}","{""ok"": true, ""pillar_key"": ""training"", ""objective_id"": 45, ""pillar_result_id"": 46}",,1,,,,2026-02-24 11:44:11.309744,2026-02-24 11:47:04.517693
77,pillar_okr_sync,14,done,"{""run_id"": 12, ""user_id"": 14, ""pillar_key"": ""resilience"", ""pillar_score"": 86.0, ""quarter_label"": ""This Quarter"", ""concept_scores"": {""stress_recovery"": 85.71428571428571, ""support_openness"": 85.71428571428571, ""positive_connection"": 85.71428571428571, ""emotional_regulation"": 85.71428571428571, ""optimism_perspective"": 85.71428571428571}, ""pillar_result_id"": 47, ""assess_session_id"": 12, ""write_progress_entries"": true}","{""ok"": true, ""pillar_key"": ""resilience"", ""objective_id"": 47, ""pillar_result_id"": 47}",,1,,,,2026-02-24 11:44:13.705551,2026-02-24 11:47:25.597096
78,pillar_okr_sync,14,done,"{""run_id"": 12, ""user_id"": 14, ""pillar_key"": ""recovery"", ""pillar_score"": 81.0, ""quarter_label"": ""This Quarter"", ""concept_scores"": {""sleep_quality"": 71.42857142857143, ""sleep_duration"": 85.71428571428571, ""bedtime_consistency"": 85.71428571428571}, ""pillar_result_id"": 48, ""assess_session_id"": 12, ""write_progress_entries"": true}","{""ok"": true, ""pillar_key"": ""recovery"", ""objective_id"": 48, ""pillar_result_id"": 48}",,1,,,,2026-02-24 11:44:15.247581,2026-02-24 11:47:26.705931
79,assessment_week1_habit_seed,14,done,"{""run_id"": 12, ""user_id"": 14, ""week_no"": 1, ""require_seed"": true, ""assess_session_id"": 12}","{""ok"": true, ""reason"": ""pending_pillar_okr_sync=3"", ""week_no"": 1, ""requeued"": true, ""seeded_count"": 0, ""requeue_count"": 1, ""duplicate_found"": false, ""requeue_not_before"": ""2026-02-24T11:47:09.558399"", ""requeue_delay_seconds"": 5}",,1,,,,2026-02-24 11:44:15.278288,2026-02-24 11:47:04.595478
80,assessment_narratives_seed,14,done,"{""run_id"": 12, ""user_id"": 14}","{""ok"": true, ""run_id"": 12, ""user_id"": 14, ""duration_ms"": 58444, ""narratives_cached"": false, ""narratives_source"": ""llm""}",,1,,,,2026-02-24 11:44:15.373863,2026-02-24 11:48:03.085271
81,pillar_okr_sync,15,done,"{""run_id"": 13, ""user_id"": 15, ""pillar_key"": ""nutrition"", ""pillar_score"": 16.0, ""quarter_label"": ""This Quarter"", ""concept_scores"": {""fruit_veg"": 20.0, ""hydration"": 25.0, ""processed_food"": 0.0, ""protein_intake"": 20.0}, ""pillar_result_id"": 49, ""assess_session_id"": 13, ""write_progress_entries"": true}","{""ok"": true, ""pillar_key"": ""nutrition"", ""objective_id"": 49, ""pillar_result_id"": 49}",,1,,,,2026-02-24 11:44:23.422452,2026-02-24 11:47:37.920355
82,pillar_okr_sync,15,done,"{""run_id"": 13, ""user_id"": 15, ""pillar_key"": ""training"", ""pillar_score"": 19.0, ""quarter_label"": ""This Quarter"", ""concept_scores"": {""cardio_frequency"": 33.33333333333333, ""strength_training"": 0.0, ""flexibility_mobility"": 25.0}, ""pillar_result_id"": 50, ""assess_session_id"": 13, ""write_progress_entries"": true}","{""ok"": true, ""pillar_key"": ""training"", ""objective_id"": 50, ""pillar_result_id"": 50}",,1,,,,2026-02-24 11:44:25.186187,2026-02-24 11:47:44.883931
83,pillar_okr_sync,15,done,"{""run_id"": 13, ""user_id"": 15, ""pillar_key"": ""resilience"", ""pillar_score"": 29.0, ""quarter_label"": ""This Quarter"", ""concept_scores"": {""stress_recovery"": 28.57142857142857, ""support_openness"": 28.57142857142857, ""positive_connection"": 28.57142857142857, ""emotional_regulation"": 28.57142857142857, ""optimism_perspective"": 28.57142857142857}, ""pillar_result_id"": 51, ""assess_session_id"": 13, ""write_progress_entries"": true}","{""ok"": true, ""pillar_key"": ""resilience"", ""objective_id"": 51, ""pillar_result_id"": 51}",,1,,,,2026-02-24 11:44:27.605471,2026-02-24 11:47:45.781551
84,pillar_okr_sync,15,done,"{""run_id"": 13, ""user_id"": 15, ""pillar_key"": ""recovery"", ""pillar_score"": 29.0, ""quarter_label"": ""This Quarter"", ""concept_scores"": {""sleep_quality"": 28.57142857142857, ""sleep_duration"": 28.57142857142857, ""bedtime_consistency"": 28.57142857142857}, ""pillar_result_id"": 52, ""assess_session_id"": 13, ""write_progress_entries"": true}","{""ok"": true, ""pillar_key"": ""recovery"", ""objective_id"": 52, ""pillar_result_id"": 52}",,1,,,,2026-02-24 11:44:29.051219,2026-02-24 11:47:47.675266
85,assessment_week1_habit_seed,15,done,"{""run_id"": 13, ""user_id"": 15, ""week_no"": 1, ""require_seed"": true, ""assess_session_id"": 13}","{""ok"": true, ""reason"": ""pending_pillar_okr_sync=4"", ""week_no"": 1, ""requeued"": true, ""seeded_count"": 0, ""requeue_count"": 1, ""duplicate_found"": false, ""requeue_not_before"": ""2026-02-24T11:47:34.903478"", ""requeue_delay_seconds"": 5}",,1,,,,2026-02-24 11:44:29.086017,2026-02-24 11:47:29.938321
86,assessment_narratives_seed,15,done,"{""run_id"": 13, ""user_id"": 15}","{""ok"": true, ""run_id"": 13, ""user_id"": 15, ""duration_ms"": 57453, ""narratives_cached"": false, ""narratives_source"": ""llm""}",,1,,,,2026-02-24 11:44:29.189022,2026-02-24 11:48:27.447857
87,assessment_week1_habit_seed,9,done,"{""run_id"": 7, ""user_id"": 9, ""week_no"": 1, ""max_requeues"": 30, ""require_seed"": true, ""requeue_count"": 1, ""assess_session_id"": 7, ""last_requeue_reason"": ""pending_pillar_okr_sync=4""}","{""ok"": true, ""week_no"": 1, ""seeded_count"": 4}",,1,2026-02-24 11:44:38.946883,,,2026-02-24 11:44:33.962486,2026-02-24 11:47:59.460798
88,pillar_okr_sync,16,done,"{""run_id"": 14, ""user_id"": 16, ""pillar_key"": ""nutrition"", ""pillar_score"": 16.0, ""quarter_label"": ""This Quarter"", ""concept_scores"": {""fruit_veg"": 20.0, ""hydration"": 25.0, ""processed_food"": 0.0, ""protein_intake"": 20.0}, ""pillar_result_id"": 53, ""assess_session_id"": 14, ""write_progress_entries"": true}","{""ok"": true, ""pillar_key"": ""nutrition"", ""objective_id"": 55, ""pillar_result_id"": 53}",,1,,,,2026-02-24 11:44:37.258214,2026-02-24 11:48:17.982085
89,pillar_okr_sync,16,done,"{""run_id"": 14, ""user_id"": 16, ""pillar_key"": ""training"", ""pillar_score"": 19.0, ""quarter_label"": ""This Quarter"", ""concept_scores"": {""cardio_frequency"": 33.33333333333333, ""strength_training"": 0.0, ""flexibility_mobility"": 25.0}, ""pillar_result_id"": 54, ""assess_session_id"": 14, ""write_progress_entries"": true}","{""ok"": true, ""pillar_key"": ""training"", ""objective_id"": 54, ""pillar_result_id"": 54}",,1,,,,2026-02-24 11:44:39.220679,2026-02-24 11:48:13.57326
90,pillar_okr_sync,16,done,"{""run_id"": 14, ""user_id"": 16, ""pillar_key"": ""resilience"", ""pillar_score"": 29.0, ""quarter_label"": ""This Quarter"", ""concept_scores"": {""stress_recovery"": 28.57142857142857, ""support_openness"": 28.57142857142857, ""positive_connection"": 28.57142857142857, ""emotional_regulation"": 28.57142857142857, ""optimism_perspective"": 28.57142857142857}, ""pillar_result_id"": 55, ""assess_session_id"": 14, ""write_progress_entries"": true}","{""ok"": true, ""pillar_key"": ""resilience"", ""objective_id"": 53, ""pillar_result_id"": 55}",,1,,,,2026-02-24 11:44:41.590119,2026-02-24 11:48:11.199685
91,pillar_okr_sync,16,done,"{""run_id"": 14, ""user_id"": 16, ""pillar_key"": ""recovery"", ""pillar_score"": 29.0, ""quarter_label"": ""This Quarter"", ""concept_scores"": {""sleep_quality"": 28.57142857142857, ""sleep_duration"": 28.57142857142857, ""bedtime_consistency"": 28.57142857142857}, ""pillar_result_id"": 56, ""assess_session_id"": 14, ""write_progress_entries"": true}","{""ok"": true, ""pillar_key"": ""recovery"", ""objective_id"": 58, ""pillar_result_id"": 56}",,1,,,,2026-02-24 11:44:43.058291,2026-02-24 11:48:44.700286
92,assessment_week1_habit_seed,16,done,"{""run_id"": 14, ""user_id"": 16, ""week_no"": 1, ""require_seed"": true, ""assess_session_id"": 14}","{""ok"": true, ""reason"": ""pending_pillar_okr_sync=4"", ""week_no"": 1, ""requeued"": true, ""seeded_count"": 0, ""requeue_count"": 1, ""duplicate_found"": false, ""requeue_not_before"": ""2026-02-24T11:48:08.122924"", ""requeue_delay_seconds"": 5}",,1,,,,2026-02-24 11:44:43.087201,2026-02-24 11:48:03.159969
93,assessment_narratives_seed,16,done,"{""run_id"": 14, ""user_id"": 16}","{""ok"": true, ""run_id"": 14, ""user_id"": 16, ""duration_ms"": 49089, ""narratives_cached"": false, ""narratives_source"": ""llm""}",,1,,,,2026-02-24 11:44:43.182442,2026-02-24 11:48:52.296429
94,pillar_okr_sync,17,done,"{""run_id"": 15, ""user_id"": 17, ""pillar_key"": ""nutrition"", ""pillar_score"": 16.0, ""quarter_label"": ""This Quarter"", ""concept_scores"": {""fruit_veg"": 20.0, ""hydration"": 25.0, ""processed_food"": 0.0, ""protein_intake"": 20.0}, ""pillar_result_id"": 57, ""assess_session_id"": 15, ""write_progress_entries"": true}","{""ok"": true, ""pillar_key"": ""nutrition"", ""objective_id"": 59, ""pillar_result_id"": 57}",,1,,,,2026-02-24 11:44:51.216562,2026-02-24 11:48:45.574964
95,pillar_okr_sync,17,done,"{""run_id"": 15, ""user_id"": 17, ""pillar_key"": ""training"", ""pillar_score"": 19.0, ""quarter_label"": ""This Quarter"", ""concept_scores"": {""cardio_frequency"": 33.33333333333333, ""strength_training"": 0.0, ""flexibility_mobility"": 25.0}, ""pillar_result_id"": 58, ""assess_session_id"": 15, ""write_progress_entries"": true}","{""ok"": true, ""pillar_key"": ""training"", ""objective_id"": 56, ""pillar_result_id"": 58}",,1,,,,2026-02-24 11:44:52.925202,2026-02-24 11:48:33.505461
96,pillar_okr_sync,17,done,"{""run_id"": 15, ""user_id"": 17, ""pillar_key"": ""resilience"", ""pillar_score"": 29.0, ""quarter_label"": ""This Quarter"", ""concept_scores"": {""stress_recovery"": 28.57142857142857, ""support_openness"": 28.57142857142857, ""positive_connection"": 28.57142857142857, ""emotional_regulation"": 28.57142857142857, ""optimism_perspective"": 28.57142857142857}, ""pillar_result_id"": 59, ""assess_session_id"": 15, ""write_progress_entries"": true}","{""ok"": true, ""pillar_key"": ""resilience"", ""objective_id"": 57, ""pillar_result_id"": 59}",,1,,,,2026-02-24 11:44:55.298572,2026-02-24 11:48:39.991477
97,pillar_okr_sync,17,done,"{""run_id"": 15, ""user_id"": 17, ""pillar_key"": ""recovery"", ""pillar_score"": 29.0, ""quarter_label"": ""This Quarter"", ""concept_scores"": {""sleep_quality"": 28.57142857142857, ""sleep_duration"": 28.57142857142857, ""bedtime_consistency"": 28.57142857142857}, ""pillar_result_id"": 60, ""assess_session_id"": 15, ""write_progress_entries"": true}","{""ok"": true, ""pillar_key"": ""recovery"", ""objective_id"": 60, ""pillar_result_id"": 60}",,1,,,,2026-02-24 11:44:56.759619,2026-02-24 11:48:54.739717
98,assessment_week1_habit_seed,17,done,"{""run_id"": 15, ""user_id"": 17, ""week_no"": 1, ""require_seed"": true, ""assess_session_id"": 15}","{""ok"": true, ""reason"": ""pending_pillar_okr_sync=3"", ""week_no"": 1, ""requeued"": true, ""seeded_count"": 0, ""requeue_count"": 1, ""duplicate_found"": false, ""requeue_not_before"": ""2026-02-24T11:48:38.542123"", ""requeue_delay_seconds"": 5}",,1,,,,2026-02-24 11:44:56.790176,2026-02-24 11:48:33.579853
99,assessment_narratives_seed,17,done,"{""run_id"": 15, ""user_id"": 17}","{""ok"": true, ""run_id"": 15, ""user_id"": 17, ""duration_ms"": 58872, ""narratives_cached"": false, ""narratives_source"": ""llm""}",,1,,,,2026-02-24 11:44:56.883561,2026-02-24 11:49:32.494977
100,pillar_okr_sync,18,done,"{""run_id"": 16, ""user_id"": 18, ""pillar_key"": ""nutrition"", ""pillar_score"": 16.0, ""quarter_label"": ""This Quarter"", ""concept_scores"": {""fruit_veg"": 20.0, ""hydration"": 25.0, ""processed_food"": 0.0, ""protein_intake"": 20.0}, ""pillar_result_id"": 61, ""assess_session_id"": 16, ""write_progress_entries"": true}","{""ok"": true, ""pillar_key"": ""nutrition"", ""objective_id"": 62, ""pillar_result_id"": 61}",,1,,,,2026-02-24 11:45:04.908618,2026-02-24 11:49:07.702541
101,pillar_okr_sync,18,done,"{""run_id"": 16, ""user_id"": 18, ""pillar_key"": ""training"", ""pillar_score"": 19.0, ""quarter_label"": ""This Quarter"", ""concept_scores"": {""cardio_frequency"": 33.33333333333333, ""strength_training"": 0.0, ""flexibility_mobility"": 25.0}, ""pillar_result_id"": 62, ""assess_session_id"": 16, ""write_progress_entries"": true}","{""ok"": true, ""pillar_key"": ""training"", ""objective_id"": 61, ""pillar_result_id"": 62}",,1,,,,2026-02-24 11:45:06.64664,2026-02-24 11:49:06.272307
102,pillar_okr_sync,18,done,"{""run_id"": 16, ""user_id"": 18, ""pillar_key"": ""resilience"", ""pillar_score"": 29.0, ""quarter_label"": ""This Quarter"", ""concept_scores"": {""stress_recovery"": 28.57142857142857, ""support_openness"": 28.57142857142857, ""positive_connection"": 28.57142857142857, ""emotional_regulation"": 28.57142857142857, ""optimism_perspective"": 28.57142857142857}, ""pillar_result_id"": 63, ""assess_session_id"": 16, ""write_progress_entries"": true}","{""ok"": true, ""pillar_key"": ""resilience"", ""objective_id"": 63, ""pillar_result_id"": 63}",,1,,,,2026-02-24 11:45:09.01364,2026-02-24 11:49:10.504266
103,pillar_okr_sync,18,done,"{""run_id"": 16, ""user_id"": 18, ""pillar_key"": ""recovery"", ""pillar_score"": 29.0, ""quarter_label"": ""This Quarter"", ""concept_scores"": {""sleep_quality"": 28.57142857142857, ""sleep_duration"": 28.57142857142857, ""bedtime_consistency"": 28.57142857142857}, ""pillar_result_id"": 64, ""assess_session_id"": 16, ""write_progress_entries"": true}","{""ok"": true, ""pillar_key"": ""recovery"", ""objective_id"": 64, ""pillar_result_id"": 64}",,1,,,,2026-02-24 11:45:10.541978,2026-02-24 11:49:18.425073
104,assessment_week1_habit_seed,18,done,"{""run_id"": 16, ""user_id"": 18, ""week_no"": 1, ""require_seed"": true, ""assess_session_id"": 16}","{""ok"": true, ""reason"": ""pending_pillar_okr_sync=4"", ""week_no"": 1, ""requeued"": true, ""seeded_count"": 0, ""requeue_count"": 1, ""duplicate_found"": false, ""requeue_not_before"": ""2026-02-24T11:48:59.789088"", ""requeue_delay_seconds"": 5}",,1,,,,2026-02-24 11:45:10.576567,2026-02-24 11:48:54.824291
105,assessment_narratives_seed,18,done,"{""run_id"": 16, ""user_id"": 18}","{""ok"": true, ""run_id"": 16, ""user_id"": 18, ""duration_ms"": 70396, ""narratives_cached"": false, ""narratives_source"": ""llm""}",,1,,,,2026-02-24 11:45:10.670903,2026-02-24 11:50:05.280007
106,assessment_week1_habit_seed,10,done,"{""run_id"": 8, ""user_id"": 10, ""week_no"": 1, ""max_requeues"": 30, ""require_seed"": true, ""requeue_count"": 1, ""assess_session_id"": 8, ""last_requeue_reason"": ""pending_pillar_okr_sync=4""}","{""ok"": true, ""week_no"": 1, ""seeded_count"": 4}",,1,2026-02-24 11:45:15.723142,,,2026-02-24 11:45:10.737983,2026-02-24 11:49:44.052243
107,pillar_okr_sync,19,done,"{""run_id"": 17, ""user_id"": 19, ""pillar_key"": ""nutrition"", ""pillar_score"": 78.0, ""quarter_label"": ""This Quarter"", ""concept_scores"": {""fruit_veg"": 80.0, ""hydration"": 75.0, ""processed_food"": 75.0, ""protein_intake"": 80.0}, ""pillar_result_id"": 65, ""assess_session_id"": 17, ""write_progress_entries"": true}","{""ok"": true, ""pillar_key"": ""nutrition"", ""objective_id"": 65, ""pillar_result_id"": 65}",,1,,,,2026-02-24 11:45:18.731311,2026-02-24 11:49:37.787462
108,pillar_okr_sync,19,done,"{""run_id"": 17, ""user_id"": 19, ""pillar_key"": ""training"", ""pillar_score"": 92.0, ""quarter_label"": ""This Quarter"", ""concept_scores"": {""cardio_frequency"": 100.0, ""strength_training"": 75.0, ""flexibility_mobility"": 100.0}, ""pillar_result_id"": 66, ""assess_session_id"": 17, ""write_progress_entries"": true}","{""ok"": true, ""pillar_key"": ""training"", ""objective_id"": 68, ""pillar_result_id"": 66}",,1,,,,2026-02-24 11:45:20.470541,2026-02-24 11:49:54.212757
