id,objective_id,kr_key,description,metric_label,unit,baseline_num,target_num,target_text,actual_num,score,weight,status,notes,created_at,updated_at
116,38,stress_recovery_techniques,Increase stress-recovery techniques from 6 days/week to 7 days/week.,days/week,days/week,6,7,,6,85.71428571428571,1,active,"{""concept_key"": ""stress_recovery""}",2026-02-24 09:00:26.787909,2026-02-24 09:00:26.787914
117,38,support_openness_actions,Increase support/openness actions from 6 days/week to 7 days/week.,days/week,days/week,6,7,,6,85.71428571428571,1,active,"{""concept_key"": ""support_openness""}",2026-02-24 09:00:26.797516,2026-02-24 09:00:26.797519
118,39,increase_strength_sessions,Increase strength sessions from 3 sessions/week to 4 sessions/week.,strength sessions,sessions/week,3,4,,3,75,1,active,"{""concept_key"": ""strength_training""}",2026-02-24 09:00:37.027421,2026-02-24 09:00:37.027425
119,40,bedtime_consistency,Increase consistent bedtimes from 6 nights/week to 7 nights/week.,consistent bedtimes,nights/week,6,7,,6,85.71428571428571,1,active,"{""concept_key"": ""bedtime_consistency""}",2026-02-24 09:00:41.030471,2026-02-24 09:00:41.030474
120,40,sleep_duration,Increase nights with 7+ hours sleep from 6 nights/week to 7 nights/week.,nights with 7+ hours sleep,nights/week,6,7,,6,85.71428571428571,1,active,"{""concept_key"": ""sleep_duration""}",2026-02-24 09:00:41.039088,2026-02-24 09:00:41.039091
121,40,sleep_quality,Increase nights waking refreshed from 5 nights/week to 6 nights/week.,nights waking refreshed,nights/week,5,6,,5,71.42857142857143,1,active,"{""concept_key"": ""sleep_quality""}",2026-02-24 09:00:41.046861,2026-02-24 09:00:41.046863
122,41,increase_daily_hydration,Increase daily hydration from 3.5 L/day to 3.8 L/day.,L/day,L/day,3.5,3.8,,3.5,87.5,1,active,"{""concept_key"": ""hydration""}",2026-02-24 09:01:00.948557,2026-02-24 09:01:00.948561
123,41,increase_daily_protein,Increase protein intake from 4 portions/day to 4.5 portions/day.,portions/day,portions/day,4,4.5,,4,80,1,active,"{""concept_key"": ""protein_intake""}",2026-02-24 09:01:00.957242,2026-02-24 09:01:00.957247
124,42,emotional_regulation,Increase emotional regulation practice from 6 days/week to 7 days/week.,emotional regulation practice,days/week,6,7,,6,85.71428571428571,1,active,"{""concept_key"": ""emotional_regulation""}",2026-02-24 09:01:21.345483,2026-02-24 09:01:21.345487
125,42,stress_recovery,Increase stress-recovery techniques from 6 days/week to 7 days/week.,stress-recovery techniques,days/week,6,7,,6,85.71428571428571,1,active,"{""concept_key"": ""stress_recovery""}",2026-02-24 09:01:21.354175,2026-02-24 09:01:21.354215
126,42,support_openness,Increase support/openness actions from 6 days/week to 7 days/week.,support/openness actions,days/week,6,7,,6,85.71428571428571,1,active,"{""concept_key"": ""support_openness""}",2026-02-24 09:01:21.363357,2026-02-24 09:01:21.363362
127,43,strength_sessions_per_week,Increase strength sessions from 3 sessions/week to 4 sessions/week.,strength sessions,sessions/week,3,4,,3,75,1,active,"{""concept_key"": ""strength_training""}",2026-02-24 09:01:25.023319,2026-02-24 09:01:25.023324
128,44,consistent_bedtimes,Increase consistent bedtimes from 6 nights/week to 7 nights/week.,consistent bedtimes,nights/week,6,7,,6,85.71428571428571,1,active,"{""concept_key"": ""bedtime_consistency""}",2026-02-24 09:01:46.912862,2026-02-24 09:01:46.912868
129,44,sleep_7plus_nights,Increase nights with 7+ hours sleep from 6 nights/week to 7 nights/week.,nights with 7+ hours sleep,nights/week,6,7,,6,85.71428571428571,1,active,"{""concept_key"": ""sleep_duration""}",2026-02-24 09:01:46.925443,2026-02-24 09:01:46.925449
130,44,wake_refreshed_nights,Increase nights waking refreshed from 5 nights/week to 6 nights/week.,nights waking refreshed,nights/week,5,6,,5,71.42857142857143,1,active,"{""concept_key"": ""sleep_quality""}",2026-02-24 09:01:46.936006,2026-02-24 09:01:46.936012
131,45,daily_hydration,Increase daily hydration from 3.5 L/day to 4 L/day.,Daily hydration (litres/day),L/day,3.5,4,,3.5,,1,active,"{""concept_key"": ""hydration""}",2026-02-24 09:01:59.320966,2026-02-24 09:01:59.320971
132,45,protein_portions,Increase protein intake from 4 portions/day to 4.5 portions/day.,Protein portions (portions/day),portions/day,4,4.5,,4,,1,active,"{""concept_key"": ""protein_intake""}",2026-02-24 09:01:59.33058,2026-02-24 09:01:59.330585
133,46,emotional_regulation,Increase emotional regulation practice from 6 days/week to 7 days/week.,days/week,days/week,6,7,,6,85.71428571428571,1,active,"{""concept_key"": ""emotional_regulation""}",2026-02-24 09:02:23.449892,2026-02-24 09:02:23.449897
134,46,stress_recovery,Increase stress-recovery techniques from 6 days/week to 7 days/week.,days/week,days/week,6,7,,6,85.71428571428571,1,active,"{""concept_key"": ""stress_recovery""}",2026-02-24 09:02:23.459444,2026-02-24 09:02:23.459449
135,46,support_openness,Increase support/openness actions from 6 days/week to 7 days/week.,days/week,days/week,6,7,,6,85.71428571428571,1,active,"{""concept_key"": ""support_openness""}",2026-02-24 09:02:23.471013,2026-02-24 09:02:23.471018
136,47,strength_sessions_per_week,Increase strength sessions from 3 sessions/week to 4 sessions/week.,strength sessions,sessions/week,3,4,,3,75,1,active,"{""concept_key"": ""strength_training""}",2026-02-24 09:02:25.06454,2026-02-24 09:02:25.064543
137,48,wake_refreshed_nights,Increase nights waking refreshed from 5 nights/week to 6 nights/week.,nights waking refreshed,nights/week,5,6,,5,71.42857142857143,1,active,"{""concept_key"": ""sleep_quality""}",2026-02-24 09:02:45.872361,2026-02-24 09:02:45.872367
138,48,consistent_bedtime_nights,Increase consistent bedtimes from 6 nights/week to 7 nights/week.,consistent bedtimes,nights/week,6,7,,6,85.71428571428571,1,active,"{""concept_key"": ""bedtime_consistency""}",2026-02-24 09:02:45.883256,2026-02-24 09:02:45.883261
139,49,fruit_veg_portions,Increase fruit & vegetable portions from 1 portions/day to 3 portions/day.,portions/day,portions/day,1,3,,1,20,1,active,"{""concept_key"": ""fruit_veg""}",2026-02-24 09:03:15.130005,2026-02-24 09:03:15.130009
140,49,hydration_l_day,Increase daily hydration from 1 L/day to 2 L/day.,L/day,L/day,1,2,,1,25,1,active,"{""concept_key"": ""hydration""}",2026-02-24 09:03:15.1401,2026-02-24 09:03:15.140104
141,49,reduce_processed_food,Reduce processed food intake from 4 portions/day to 2 portions/day.,portions/day,portions/day,4,2,,4,0,1,active,"{""concept_key"": ""processed_food""}",2026-02-24 09:03:15.149585,2026-02-24 09:03:15.14959
142,49,protein_portions,Increase protein intake from 1 portions/day to 2 portions/day.,portions/day,portions/day,1,2,,1,20,1,active,"{""concept_key"": ""protein_intake""}",2026-02-24 09:03:15.159571,2026-02-24 09:03:15.159574
143,50,cardio_sessions,Increase cardio sessions from 1 sessions/week to 3 sessions/week.,sessions/week,sessions/week,1,3,,1,,1,active,"{""concept_key"": ""cardio_frequency""}",2026-02-24 09:03:19.35574,2026-02-24 09:03:19.355745
144,50,strength_sessions,Increase strength sessions from 0 sessions/week to 1 sessions/week.,sessions/week,sessions/week,0,1,,0,,1,active,"{""concept_key"": ""strength_training""}",2026-02-24 09:03:19.365614,2026-02-24 09:03:19.365617
145,50,flexibility_sessions,Increase mobility/flexibility work from 1 sessions/week to 2 sessions/week.,sessions/week,sessions/week,1,2,,1,,1,active,"{""concept_key"": ""flexibility_mobility""}",2026-02-24 09:03:19.374163,2026-02-24 09:03:19.374167
146,51,bedtime_consistency,Increase consistent bedtimes from 2 nights/week to 4 nights/week.,nights/week,nights/week,2,4,,2,28.57,1,active,"{""concept_key"": ""bedtime_consistency""}",2026-02-24 09:03:37.397322,2026-02-24 09:03:37.397327
147,51,sleep_duration,Increase nights with 7+ hours sleep from 2 nights/week to 4 nights/week.,nights/week,nights/week,2,4,,2,28.57,1,active,"{""concept_key"": ""sleep_duration""}",2026-02-24 09:03:37.40606,2026-02-24 09:03:37.406064
148,51,sleep_quality,Increase nights waking refreshed from 2 nights/week to 4 nights/week.,nights/week,nights/week,2,4,,2,28.57,1,active,"{""concept_key"": ""sleep_quality""}",2026-02-24 09:03:37.41537,2026-02-24 09:03:37.415373
149,52,emotional_regulation_practice,Increase emotional regulation practice from 2 days/week to 4 days/week.,emotional regulation practice,days/week,2,4,,2,28.57142857142857,1,active,"{""concept_key"": ""emotional_regulation""}",2026-02-24 09:03:44.762279,2026-02-24 09:03:44.762285
150,52,stress_recovery_breaks,Increase stress-recovery techniques from 2 days/week to 4 days/week.,stress-recovery techniques,days/week,2,4,,2,28.57142857142857,1,active,"{""concept_key"": ""stress_recovery""}",2026-02-24 09:03:44.780702,2026-02-24 09:03:44.780709
151,52,support_openness_checkins,Increase support/openness actions from 2 days/week to 3 days/week.,support/openness actions,days/week,2,3,,2,28.57142857142857,1,active,"{""concept_key"": ""support_openness""}",2026-02-24 09:03:44.800106,2026-02-24 09:03:44.800112
152,53,increase_fruit_veg,Increase fruit & vegetable portions from 1 portions/day to 2 portions/day.,portions/day,portions/day,1,2,,1,,1,active,"{""concept_key"": ""fruit_veg""}",2026-02-24 09:04:06.409257,2026-02-24 09:04:06.409261
153,53,increase_hydration,Increase daily hydration from 1 L/day to 1.5 L/day.,L/day,L/day,1,1.5,,1,,1,active,"{""concept_key"": ""hydration""}",2026-02-24 09:04:06.417954,2026-02-24 09:04:06.417958
154,53,reduce_processed_food,Reduce processed food intake from 4 portions/day to 2 portions/day.,portions/day,portions/day,4,2,,4,,1,active,"{""concept_key"": ""processed_food""}",2026-02-24 09:04:06.426664,2026-02-24 09:04:06.426668
155,53,increase_protein,Increase protein intake from 1 portions/day to 2 portions/day.,portions/day,portions/day,1,2,,1,,1,active,"{""concept_key"": ""protein_intake""}",2026-02-24 09:04:06.435018,2026-02-24 09:04:06.435021
156,54,cardio_sessions_week,Increase cardio sessions from 1 sessions/week to 3 sessions/week.,cardio sessions,sessions/week,1,3,,1,33.33333333333333,1,active,"{""concept_key"": ""cardio_frequency""}",2026-02-24 09:04:15.959179,2026-02-24 09:04:15.959183
157,54,strength_sessions_week,Increase strength sessions from 0 sessions/week to 1 sessions/week.,strength sessions,sessions/week,0,1,,0,0,1,active,"{""concept_key"": ""strength_training""}",2026-02-24 09:04:15.969177,2026-02-24 09:04:15.969181
158,54,mobility_sessions_week,Increase mobility/flexibility work from 1 sessions/week to 2 sessions/week.,mobility/flexibility work,sessions/week,1,2,,1,25,1,active,"{""concept_key"": ""flexibility_mobility""}",2026-02-24 09:04:16.011265,2026-02-24 09:04:16.011269
159,55,emotional_regulation,Increase emotional regulation practice from 2 days/week to 3 days/week.,days/week,days/week,2,3,,2,28.57,1,active,"{""concept_key"": ""emotional_regulation""}",2026-02-24 09:04:30.880634,2026-02-24 09:04:30.880638
160,55,stress_recovery,Increase stress-recovery techniques from 2 days/week to 3 days/week.,days/week,days/week,2,3,,2,28.57,1,active,"{""concept_key"": ""stress_recovery""}",2026-02-24 09:04:30.890127,2026-02-24 09:04:30.890131
161,55,positive_connection,Increase positive connection actions from 2 days/week to 3 days/week.,days/week,days/week,2,3,,2,28.57,1,active,"{""concept_key"": ""positive_connection""}",2026-02-24 09:04:30.900608,2026-02-24 09:04:30.900611
162,56,bedtime_consistency,Increase consistent bedtimes from 2 nights/week to 4 nights/week.,nights/week,nights/week,2,4,,2,28.57142857142857,1,active,"{""concept_key"": ""bedtime_consistency""}",2026-02-24 09:04:33.876632,2026-02-24 09:04:33.876638
163,56,sleep_duration,Increase nights with 7+ hours sleep from 2 nights/week to 4 nights/week.,nights/week,nights/week,2,4,,2,28.57142857142857,1,active,"{""concept_key"": ""sleep_duration""}",2026-02-24 09:04:33.888684,2026-02-24 09:04:33.888691
164,56,sleep_quality,Increase nights waking refreshed from 2 nights/week to 4 nights/week.,nights/week,nights/week,2,4,,2,28.57142857142857,1,active,"{""concept_key"": ""sleep_quality""}",2026-02-24 09:04:33.901675,2026-02-24 09:04:33.901681
165,57,fruit_veg_portions,Increase fruit & vegetable portions from 1 portions/day to 3 portions/day.,fruit & vegetable portions,portions/day,1,3,,1,20,1,active,"{""concept_key"": ""fruit_veg""}",2026-02-24 09:04:56.094416,2026-02-24 09:04:56.09442
166,57,daily_hydration,Increase daily hydration from 1 L/day to 2 L/day.,daily hydration,L/day,1,2,,1,25,1,active,"{""concept_key"": ""hydration""}",2026-02-24 09:04:56.10323,2026-02-24 09:04:56.103234
167,57,reduce_processed_food,Reduce processed food intake from 4 portions/day to 2 portions/day.,processed food intake,portions/day,4,2,,4,0,1,active,"{""concept_key"": ""processed_food""}",2026-02-24 09:04:56.113762,2026-02-24 09:04:56.113766
168,57,protein_intake_step,Increase protein intake from 1 portions/day to 2 portions/day.,protein intake,portions/day,1,2,,1,20,1,active,"{""concept_key"": ""protein_intake""}",2026-02-24 09:04:56.124769,2026-02-24 09:04:56.124773
169,58,increase_cardio_days,Increase cardio sessions from 1 sessions/week to 3 sessions/week.,cardio days/week,sessions/week,1,3,,1,33.33333333333333,1,active,"{""concept_key"": ""cardio_frequency""}",2026-02-24 09:05:08.05377,2026-02-24 09:05:08.053773
170,58,start_strength_sessions,Increase strength sessions from 0 sessions/week to 1 sessions/week.,strength sessions/week,sessions/week,0,1,,0,0,1,active,"{""concept_key"": ""strength_training""}",2026-02-24 09:05:08.062812,2026-02-24 09:05:08.062816
171,58,increase_mobility_days,Increase mobility/flexibility work from 1 sessions/week to 2 sessions/week.,mobility days/week,sessions/week,1,2,,1,25,1,active,"{""concept_key"": ""flexibility_mobility""}",2026-02-24 09:05:08.071062,2026-02-24 09:05:08.071066
172,59,emotional_regulation,Increase emotional regulation practice from 2 days/week to 4 days/week.,days/week,days/week,2,4,,2,28.57142857142857,1,active,"{""concept_key"": ""emotional_regulation""}",2026-02-24 09:05:26.054359,2026-02-24 09:05:26.054364
173,59,stress_recovery,Increase stress-recovery techniques from 2 days/week to 4 days/week.,days/week,days/week,2,4,,2,28.57142857142857,1,active,"{""concept_key"": ""stress_recovery""}",2026-02-24 09:05:26.063472,2026-02-24 09:05:26.063476
174,59,support_openness,Increase support/openness actions from 2 days/week to 3 days/week.,days/week,days/week,2,3,,2,28.57142857142857,1,active,"{""concept_key"": ""support_openness""}",2026-02-24 09:05:26.072959,2026-02-24 09:05:26.072964
175,60,bedtime_consistency,Increase consistent bedtimes from 2 nights/week to 4 nights/week.,consistent bedtimes,nights/week,2,4,,2,28.57142857142857,1,active,"{""concept_key"": ""bedtime_consistency""}",2026-02-24 09:05:32.685602,2026-02-24 09:05:32.685606
176,60,sleep_duration,Increase nights with 7+ hours sleep from 2 nights/week to 4 nights/week.,nights with 7+ hours sleep,nights/week,2,4,,2,28.57142857142857,1,active,"{""concept_key"": ""sleep_duration""}",2026-02-24 09:05:32.696043,2026-02-24 09:05:32.696046
177,60,sleep_quality,Increase nights waking refreshed from 2 nights/week to 4 nights/week.,nights waking refreshed,nights/week,2,4,,2,28.57142857142857,1,active,"{""concept_key"": ""sleep_quality""}",2026-02-24 09:05:32.705692,2026-02-24 09:05:32.705695
178,61,fruit_veg_portions,Increase fruit & vegetable portions from 1 portions/day to 3 portions/day.,fruit & vegetable portions,portions/day,1,3,,1,20,1,active,"{""concept_key"": ""fruit_veg""}",2026-02-24 09:06:03.664268,2026-02-24 09:06:03.664275
179,61,daily_hydration_l,Increase daily hydration from 1 L/day to 2 L/day.,daily hydration,L/day,1,2,,1,25,1,active,"{""concept_key"": ""hydration""}",2026-02-24 09:06:03.674583,2026-02-24 09:06:03.674589
180,61,processed_food_portions,Reduce processed food intake from 4 portions/day to 2 portions/day.,processed food intake,portions/day,4,2,,4,0,1,active,"{""concept_key"": ""processed_food""}",2026-02-24 09:06:03.686436,2026-02-24 09:06:03.686439
181,61,protein_portions,Increase protein intake from 1 portions/day to 2 portions/day.,protein intake,portions/day,1,2,,1,20,1,active,"{""concept_key"": ""protein_intake""}",2026-02-24 09:06:03.695936,2026-02-24 09:06:03.695941
182,62,cardio_sessions_weekly,Increase cardio sessions from 1 sessions/week to 3 sessions/week.,cardio sessions,sessions/week,1,3,,1,33.33333333333333,1,active,"{""concept_key"": ""cardio_frequency""}",2026-02-24 09:06:16.957851,2026-02-24 09:06:16.957855
183,62,strength_sessions_weekly,Increase strength sessions from 0 sessions/week to 2 sessions/week.,strength sessions,sessions/week,0,2,,0,0,1,active,"{""concept_key"": ""strength_training""}",2026-02-24 09:06:16.966915,2026-02-24 09:06:16.966919
184,62,mobility_sessions_weekly,Increase mobility/flexibility work from 1 sessions/week to 3 sessions/week.,mobility/flexibility work,sessions/week,1,3,,1,25,1,active,"{""concept_key"": ""flexibility_mobility""}",2026-02-24 09:06:16.976647,2026-02-24 09:06:16.97665
185,63,consistent_bedtimes,Increase consistent bedtimes from 2 nights/week to 4 nights/week.,nights/week,nights/week,2,4,,2,28.57142857142857,1,active,"{""concept_key"": ""bedtime_consistency""}",2026-02-24 09:06:36.059487,2026-02-24 09:06:36.05949
186,63,sleep_7plus_nights,Increase nights with 7+ hours sleep from 2 nights/week to 4 nights/week.,nights/week,nights/week,2,4,,2,28.57142857142857,1,active,"{""concept_key"": ""sleep_duration""}",2026-02-24 09:06:36.069092,2026-02-24 09:06:36.069096
187,63,wake_refreshed_nights,Increase nights waking refreshed from 2 nights/week to 4 nights/week.,nights/week,nights/week,2,4,,2,28.57142857142857,1,active,"{""concept_key"": ""sleep_quality""}",2026-02-24 09:06:36.077604,2026-02-24 09:06:36.077608
188,64,emotional_regulation_practice,Increase emotional regulation practice from 2 days/week to 3 days/week.,days/week,days/week,2,3,,2,28.57142857142857,1,active,"{""concept_key"": ""emotional_regulation""}",2026-02-24 09:06:40.973737,2026-02-24 09:06:40.973741
189,64,stress_recovery_breaks,Increase stress-recovery techniques from 2 days/week to 3 days/week.,days/week,days/week,2,3,,2,28.57142857142857,1,active,"{""concept_key"": ""stress_recovery""}",2026-02-24 09:06:40.984972,2026-02-24 09:06:40.984977
190,64,positive_connection_actions,Increase positive connection actions from 2 days/week to 3 days/week.,days/week,days/week,2,3,,2,28.57142857142857,1,active,"{""concept_key"": ""positive_connection""}",2026-02-24 09:06:40.993899,2026-02-24 09:06:40.993902
191,65,fruit_veg_portions,Increase fruit & vegetable portions from 4 portions/day to 5 portions/day.,portions/day,portions/day,4,5,,4,80,1,active,"{""concept_key"": ""fruit_veg""}",2026-02-24 09:07:09.883343,2026-02-24 09:07:09.88335
192,65,daily_hydration,Increase daily hydration from 3 L/day to 3.5 L/day.,litres/day,L/day,3,3.5,,3,75,1,active,"{""concept_key"": ""hydration""}",2026-02-24 09:07:09.892942,2026-02-24 09:07:09.892946
193,65,protein_portions,Increase protein intake from 4 portions/day to 5 portions/day.,portions/day,portions/day,4,5,,4,80,1,active,"{""concept_key"": ""protein_intake""}",2026-02-24 09:07:09.902248,2026-02-24 09:07:09.902253
194,65,processed_food_step,Reduce processed food intake from 1 portions/day to 0 portions/day.,processed food intake,portions/day,1,0,,1,75,1,active,"{""concept_key"": ""processed_food""}",2026-02-24 09:07:09.911516,2026-02-24 09:07:09.91152
195,66,strength_sessions_week,Increase strength sessions from 3 sessions/week to 4 sessions/week.,sessions/week,sessions/week,3,4,,3,,1,active,"{""concept_key"": ""strength_training""}",2026-02-24 09:07:12.375936,2026-02-24 09:07:12.375941
196,67,emotional_regulation,Increase emotional regulation practice from 5 days/week to 6 days/week.,days/week,days/week,5,6,,5,71.42857142857143,1,active,"{""concept_key"": ""emotional_regulation""}",2026-02-24 09:07:33.47081,2026-02-24 09:07:33.470814
197,67,stress_recovery,Increase stress-recovery techniques from 5 days/week to 6 days/week.,days/week,days/week,5,6,,5,71.42857142857143,1,active,"{""concept_key"": ""stress_recovery""}",2026-02-24 09:07:33.479554,2026-02-24 09:07:33.479559
198,67,support_openness,Increase support/openness actions from 5 days/week to 6 days/week.,days/week,days/week,5,6,,5,71.42857142857143,1,active,"{""concept_key"": ""support_openness""}",2026-02-24 09:07:33.488592,2026-02-24 09:07:33.488596
199,68,bedtime_consistency,Increase consistent bedtimes from 5 nights/week to 6 nights/week.,consistent bedtimes,nights/week,5,6,,5,71.42857142857143,1,active,"{""concept_key"": ""bedtime_consistency""}",2026-02-24 09:07:45.450638,2026-02-24 09:07:45.450643
200,68,sleep_duration,Increase nights with 7+ hours sleep from 5 nights/week to 6 nights/week.,nights with 7+ hours sleep,nights/week,5,6,,5,71.42857142857143,1,active,"{""concept_key"": ""sleep_duration""}",2026-02-24 09:07:45.459593,2026-02-24 09:07:45.459598
201,68,sleep_quality,Increase nights waking refreshed from 5 nights/week to 6 nights/week.,nights waking refreshed,nights/week,5,6,,5,71.42857142857143,1,active,"{""concept_key"": ""sleep_quality""}",2026-02-24 09:07:45.468031,2026-02-24 09:07:45.468035
202,69,increase_fruit_veg,Increase fruit & vegetable portions from 4 portions/day to 5 portions/day.,portions/day,portions/day,4,5,,4,80,1,active,"{""concept_key"": ""fruit_veg""}",2026-02-24 09:08:03.3833,2026-02-24 09:08:03.383304
203,69,raise_daily_hydration,Increase daily hydration from 3 L/day to 3.5 L/day.,L/day,L/day,3,3.5,,3,75,1,active,"{""concept_key"": ""hydration""}",2026-02-24 09:08:03.392652,2026-02-24 09:08:03.392657
204,69,processed_food_step,Reduce processed food intake from 1 portions/day to 0 portions/day.,processed food intake,portions/day,1,0,,1,75,1,active,"{""concept_key"": ""processed_food""}",2026-02-24 09:08:03.401207,2026-02-24 09:08:03.40121
205,69,protein_intake_step,Increase protein intake from 4 portions/day to 5 portions/day.,protein intake,portions/day,4,5,,4,80,1,active,"{""concept_key"": ""protein_intake""}",2026-02-24 09:08:03.409616,2026-02-24 09:08:03.409619
206,70,increase_strength_sessions,Increase strength sessions from 3 sessions/week to 4 sessions/week.,strength sessions/week,sessions/week,3,4,,3,,1,active,"{""concept_key"": ""strength_training""}",2026-02-24 09:08:22.906674,2026-02-24 09:08:22.906677
207,71,emotional_regulation,Increase emotional regulation practice from 5 days/week to 6 days/week.,days/week,days/week,5,6,,5,71.42857142857143,1,active,"{""concept_key"": ""emotional_regulation""}",2026-02-24 09:08:29.780275,2026-02-24 09:08:29.780279
208,71,stress_recovery,Increase stress-recovery techniques from 5 days/week to 6 days/week.,days/week,days/week,5,6,,5,71.42857142857143,1,active,"{""concept_key"": ""stress_recovery""}",2026-02-24 09:08:29.789137,2026-02-24 09:08:29.789142
209,71,positive_connection,Increase positive connection actions from 5 days/week to 6 days/week.,days/week,days/week,5,6,,5,71.42857142857143,1,active,"{""concept_key"": ""positive_connection""}",2026-02-24 09:08:29.79827,2026-02-24 09:08:29.798277
210,72,consistent_bedtimes,Increase consistent bedtimes from 5 nights/week to 6 nights/week.,nights/week,nights/week,5,6,,5,71.42857142857143,1,active,"{""concept_key"": ""bedtime_consistency""}",2026-02-24 09:08:49.232589,2026-02-24 09:08:49.232594
211,72,sleep_7plus_nights,Increase nights with 7+ hours sleep from 5 nights/week to 6 nights/week.,nights/week,nights/week,5,6,,5,71.42857142857143,1,active,"{""concept_key"": ""sleep_duration""}",2026-02-24 09:08:49.242417,2026-02-24 09:08:49.24242
212,72,wake_refreshed_nights,Increase nights waking refreshed from 5 nights/week to 6 nights/week.,nights/week,nights/week,5,6,,5,71.42857142857143,1,active,"{""concept_key"": ""sleep_quality""}",2026-02-24 09:08:49.251431,2026-02-24 09:08:49.251434
213,73,fruit_veg_portions,Increase fruit & vegetable portions from 4 portions/day to 5 portions/day.,fruit & vegetable portions,portions/day,4,5,,4,80,1,active,"{""concept_key"": ""fruit_veg""}",2026-02-24 09:09:03.52123,2026-02-24 09:09:03.521234
214,73,daily_hydration,Increase daily hydration from 3 L/day to 3.5 L/day.,daily hydration,L/day,3,3.5,,3,75,1,active,"{""concept_key"": ""hydration""}",2026-02-24 09:09:03.53249,2026-02-24 09:09:03.532495
215,73,protein_portions,Increase protein intake from 4 portions/day to 4.5 portions/day.,protein intake,portions/day,4,4.5,,4,80,1,active,"{""concept_key"": ""protein_intake""}",2026-02-24 09:09:03.540869,2026-02-24 09:09:03.540873
216,73,processed_food_step,Reduce processed food intake from 1 portions/day to 0 portions/day.,processed food intake,portions/day,1,0,,1,75,1,active,"{""concept_key"": ""processed_food""}",2026-02-24 09:09:03.552375,2026-02-24 09:09:03.552379
217,74,strength_sessions_per_week,Increase strength sessions from 3 sessions/week to 4 sessions/week.,strength sessions,sessions/week,3,4,,3,75,1,active,"{""concept_key"": ""strength_training""}",2026-02-24 09:09:23.050744,2026-02-24 09:09:23.050752
218,75,emotional_regulation,Increase emotional regulation practice from 5 days/week to 6 days/week.,days/week,days/week,5,6,,5,71.42857142857143,1,active,"{""concept_key"": ""emotional_regulation""}",2026-02-24 09:09:33.050364,2026-02-24 09:09:33.05037
219,75,stress_recovery,Increase stress-recovery techniques from 5 days/week to 6 days/week.,days/week,days/week,5,6,,5,71.42857142857143,1,active,"{""concept_key"": ""stress_recovery""}",2026-02-24 09:09:33.059852,2026-02-24 09:09:33.059878
220,75,support_openness,Increase support/openness actions from 5 days/week to 6 days/week.,days/week,days/week,5,6,,5,71.42857142857143,1,active,"{""concept_key"": ""support_openness""}",2026-02-24 09:09:33.069235,2026-02-24 09:09:33.069241
221,76,bedtime_consistency,Increase consistent bedtimes from 5 nights/week to 6 nights/week.,nights/week,nights/week,5,6,,5,71.42857142857143,1,active,"{""concept_key"": ""bedtime_consistency""}",2026-02-24 09:09:53.819013,2026-02-24 09:09:53.819017
222,76,sleep_duration,Increase nights with 7+ hours sleep from 5 nights/week to 6 nights/week.,nights/week,nights/week,5,6,,5,71.42857142857143,1,active,"{""concept_key"": ""sleep_duration""}",2026-02-24 09:09:53.82847,2026-02-24 09:09:53.828473
223,76,waking_refreshed,Increase nights waking refreshed from 5 nights/week to 6 nights/week.,nights/week,nights/week,5,6,,5,71.42857142857143,1,active,"{""concept_key"": ""sleep_quality""}",2026-02-24 09:09:53.837125,2026-02-24 09:09:53.837128
224,77,fruit_veg_portions,Increase fruit & vegetable portions from 4 portions/day to 5 portions/day.,portions/day,portions/day,4,5,,4,80,1,active,"{""concept_key"": ""fruit_veg""}",2026-02-24 09:10:17.825198,2026-02-24 09:10:17.825203
225,77,daily_hydration,Increase daily hydration from 3 L/day to 3.5 L/day.,L/day,L/day,3,3.5,,3,75,1,active,"{""concept_key"": ""hydration""}",2026-02-24 09:10:17.836793,2026-02-24 09:10:17.836798
226,77,protein_portions,Increase protein intake from 4 portions/day to 4.5 portions/day.,portions/day,portions/day,4,4.5,,4,80,1,active,"{""concept_key"": ""protein_intake""}",2026-02-24 09:10:17.846536,2026-02-24 09:10:17.84654
227,77,processed_food_step,Reduce processed food intake from 1 portions/day to 0 portions/day.,processed food intake,portions/day,1,0,,1,75,1,active,"{""concept_key"": ""processed_food""}",2026-02-24 09:10:17.860691,2026-02-24 09:10:17.860695
228,78,emotional_regulation,Increase emotional regulation practice from 5 days/week to 6 days/week.,days/week,days/week,5,6,,5,71.42857142857143,1,active,"{""concept_key"": ""emotional_regulation""}",2026-02-24 09:10:42.196704,2026-02-24 09:10:42.196708
229,78,stress_recovery,Increase stress-recovery techniques from 5 days/week to 6 days/week.,days/week,days/week,5,6,,5,71.42857142857143,1,active,"{""concept_key"": ""stress_recovery""}",2026-02-24 09:10:42.20536,2026-02-24 09:10:42.205364
230,78,support_openness,Increase support/openness actions from 5 days/week to 6 days/week.,days/week,days/week,5,6,,5,71.42857142857143,1,active,"{""concept_key"": ""support_openness""}",2026-02-24 09:10:42.213633,2026-02-24 09:10:42.213637
231,79,strength_sessions_per_week,Increase strength sessions from 3 sessions/week to 4 sessions/week.,strength sessions,sessions/week,3,4,,3,75,1,active,"{""concept_key"": ""strength_training""}",2026-02-24 09:10:42.988218,2026-02-24 09:10:42.988224
